Name,CPU time avg (us),CPU total (us),Self CPU time total (us),Number of Calls
AddBackward0,1.5919298544843707,212785.30399965344,212785.30399965344,133665.0
AddmmBackward,531.9172203411599,37420376.4510006,1309702.1844984195,70350.0
LogSoftmaxBackward,48.2790447761779,113214.36000013718,29525.247000194548,2345.0
MmBackward,912.1152038378002,2138910.1529996414,36192.89849975351,2345.0
MulBackward0,39.064935369656794,7878225.515998688,1877919.3639949095,201670.0
NllLossBackward,58.31040703634031,136737.90450021802,48158.22950025045,2345.0
ReluBackward0,19.27499061851874,45199.85300042645,15812.723000212896,2345.0
SelectBackward,186.52128997861092,437392.42499984265,55476.54200021095,2345.0
SigmoidBackward,19.280799883230976,3797931.9609988374,1082591.3204988665,196980.0
SliceBackward,149.31207014932022,700273.6090003118,301862.0255002427,4690.0
SplitBackward,57.95472302010904,3805307.1135003595,470466.621499662,65660.0
StackBackward,84.01242558619546,197009.13799962832,11183.228999495577,2345.0
TBackward,9.317559440172236,677339.9835033207,217142.48400334144,72695.0
TanhBackward,82.88024453246743,10883833.712003622,755072.856501752,131320.0
TransposeBackward0,11.298644776117499,26495.321999995533,8607.216499957693,2345.0
UnbindBackward,952.3513168441827,2233263.8379996084,19243.385999463542,2345.0
UnsafeViewBackward,15.246988699554148,35754.188500454475,11766.189000378406,2345.0
_local_scalar_dense,1.755969485368941,263412.9825001948,263412.9825001948,150010.0
_log_softmax,52.76788656698998,123740.6939995915,123740.6939995915,2345.0
_log_softmax_backward_data,35.68832110871753,83689.11299994262,83689.11299994262,2345.0
_unsafe_view,17.893623667331482,41960.54749989233,41960.54749989233,2345.0
add,24.13063776553057,6111325.320498273,6111325.320498273,253260.0
add_,24.66962239059049,4685674.068001587,4685674.068001587,189937.0
addcdiv_,20.405805277101422,382812.9069984227,382812.9069984227,18760.0
addcmul_,16.754298161013224,314310.63350060803,314310.63350060803,18760.0
addmm,172.07617300640712,12105558.77100074,12105558.77100074,70350.0
bernoulli_,97.30474808093732,456359.26849959604,456359.26849959604,4690.0
cat,50.78952927201793,3334840.492000697,3334840.492000697,65660.0
chunk,20.626598949137993,1354342.4870004002,188930.20450032878,65660.0
contiguous,199.52783603418644,467892.77550016716,447029.43499995314,2345.0
cudnn_is_acceptable,2.0856236676036066,4890.787500530458,4890.787500530458,2345.0
detach,1.211250000000291,9.690000000002328,9.690000000002328,8.0
detach_,1.581924870806144,33373.868999397215,33373.868999397215,21097.0
div,18.548103629425192,3130177.9685017955,3130177.9685017955,168760.0
div_,51.444529566432585,361912.2654998533,361912.2654998533,7035.0
dropout,175.61766492532755,823646.8484997863,59697.22650101465,4690.0
empty,4.537690580127634,1425152.4805006862,1425152.4805006862,314070.0
empty_like,10.365263184162938,72919.62650058628,33166.645500221966,7035.0
is_complex,3.2499999986529358,16.24999999326468,16.24999999326468,5.0
is_floating_point,1.756649999746682,17.56649999746682,17.56649999746682,10.0
item,3.7613674688567005,564242.7340031937,300829.7515029989,150010.0
linear,235.67879613999315,16027336.531500231,337617.95299826853,68005.0
log_softmax,59.39393688698446,139278.78199997853,15538.088000387037,2345.0
lstm,19029.74068763332,44624741.91250012,1746350.971498053,2345.0
matmul,1207.8751272920663,2832467.1734998953,47482.000000194486,2345.0
mm,270.95684596455766,38759022.03100015,38759022.03100015,143045.0
mul,19.118999119534923,11432683.498503895,11432683.498503895,597975.0
mul_,23.443739792114755,879609.1170001456,879609.1170001456,37520.0
narrow,15.378498121022988,577001.2495007825,137651.84900174115,37520.0
nll_loss,33.84280831549192,79361.38549982855,15423.789499847313,2345.0
nll_loss_backward,37.77384861405868,88579.6749999676,88579.6749999676,2345.0
nll_loss_forward,27.265499360333152,63937.59599998124,63937.59599998124,2345.0
random_,14.091900002002719,70.45950001001358,70.45950001001358,5.0
relu,26.205176119534297,61451.13800030794,61451.13800030794,2345.0
reshape,15.548990085337898,72924.76350023475,20021.860499838647,4690.0
select,5.257181704353803,1601810.6934995602,1601810.6934995602,304690.0
set_,4.8904905766544235,733573.5864981636,733573.5864981636,150000.0
sigmoid_,31.413594550203406,6187849.854499066,6187849.854499066,196980.0
sigmoid_backward,13.784854505533414,2715340.6404999713,2715340.6404999713,196980.0
slice,10.999418624703083,515872.7334985747,515872.7334985747,46900.0
split,17.749197113921284,1165412.2825000715,1165412.2825000715,65660.0
sqrt,77.74446825687986,1458486.224499066,1458486.224499066,18760.0
stack,312.01555236665143,3658382.3514989885,3658382.3514989885,11725.0
sum,62.832638847251644,4567618.681000958,4567618.681000958,72695.0
tanh,79.45348536395123,5216915.848997038,5216915.848997038,65660.0
tanh_,63.06760606918198,4141019.014502488,4141019.014502488,65660.0
tanh_backward,77.13037507997159,10128760.855501868,10128760.855501868,131320.0
threshold_backward,12.531825160005777,29387.130000213554,29387.130000213554,2345.0
to,15.693091817939987,2390764.073004067,1711525.206503681,152345.0
torch::autograd::AccumulateGrad,17.461216497826154,327572.42149921856,81167.08699991435,18760.0
torch::autograd::GraphRoot,1.981223027882975,4645.968000385576,4645.968000385576,2345.0
transpose,4.995564728804094,1533813.2165083652,1533813.2165083652,307035.0
unbind,44.91679776119928,421319.5630000492,421319.5630000492,9380.0
unsigned short,8.057256274657231,2890822.6925028954,2890822.6925028954,358785.0
view,9.558893165580454,2554614.1985013764,2554614.1985013764,267250.0
zero_,42.30582700585795,1090940.3610000592,1090940.3610000592,25787.0
zeros,102.53626211796688,721342.6039998969,33132.82749963434,7035.0
