Type,Operation,#Occurrences,Avg. self-time (us)
ReadVariableOp,div_no_nan/ReadVariableOp_1,468,1.0119914529914529
ReadVariableOp,div_no_nan_1/ReadVariableOp,468,2.2939209401709397
ReadVariableOp,div_no_nan_1/ReadVariableOp_1,468,0.8968739316239317
ReadVariableOp,sequential/conv2d/BiasAdd/ReadVariableOp,468,1.0691239316239316
ReadVariableOp,sequential/conv2d/Conv2D/ReadVariableOp,468,1.1535085470085469
ReadVariableOp,sequential/conv2d_1/BiasAdd/ReadVariableOp,468,5.749358974358974
ReadVariableOp,sequential/conv2d_1/Conv2D/ReadVariableOp,468,4.327497863247864
ReadVariableOp,sequential/dense/BiasAdd/ReadVariableOp,468,1.2897371794871797
ReadVariableOp,sequential/dense/MatMul/ReadVariableOp,468,2.023673076923077
ReadVariableOp,sequential/dense_1/BiasAdd/ReadVariableOp,468,2.8849401709401716
ReadVariableOp,sequential/dense_1/MatMul/ReadVariableOp,468,1.3265662393162392
ReadVariableOp,sequential/dense_2/BiasAdd/ReadVariableOp,468,1.3015320512820512
ReadVariableOp,sequential/dense_2/MatMul/ReadVariableOp,468,1.1913504273504274
ResourceApplyGradientDescent,SGD/SGD/update/ResourceApplyGradientDescent,468,11.612119658119656
ResourceApplyGradientDescent,SGD/SGD/update_1/ResourceApplyGradientDescent,468,7.964630341880343
ResourceApplyGradientDescent,SGD/SGD/update_2/ResourceApplyGradientDescent,468,11.036181623931622
ResourceApplyGradientDescent,SGD/SGD/update_3/ResourceApplyGradientDescent,468,6.8465491452991465
ResourceApplyGradientDescent,SGD/SGD/update_4/ResourceApplyGradientDescent,468,33.05166452991453
ResourceApplyGradientDescent,SGD/SGD/update_5/ResourceApplyGradientDescent,468,6.627305555555557
ResourceApplyGradientDescent,SGD/SGD/update_6/ResourceApplyGradientDescent,468,11.791662393162394
ResourceApplyGradientDescent,SGD/SGD/update_7/ResourceApplyGradientDescent,468,7.014305555555557
ResourceApplyGradientDescent,SGD/SGD/update_8/ResourceApplyGradientDescent,468,5.942613247863247
ResourceApplyGradientDescent,SGD/SGD/update_9/ResourceApplyGradientDescent,468,8.693811965811966
Slice,Slice,2,1.2865
Slice,Slice_1,2,16.483
Softmax,sequential/dense_2/Softmax,468,24.75307905982907
SoftmaxCrossEntropyWithLogits,categorical_crossentropy/softmax_cross_entropy_with_logits,468,66.54635897435898
Sub,categorical_crossentropy/softmax_cross_entropy_with_logits/Sub,4,10.2985
Sub,categorical_crossentropy/softmax_cross_entropy_with_logits/Sub_1,4,4.47575
Sub,categorical_crossentropy/softmax_cross_entropy_with_logits/Sub_2,4,4.56475
Sum,Sum_1,468,6.837307692307693
Sum,categorical_crossentropy/weighted_loss/Sum,468,4.065290598290599
Tanh,sequential/conv2d/Tanh,468,317.7599551282052
Tanh,sequential/conv2d_1/Tanh,468,120.69703846153843
Tanh,sequential/dense/Tanh,468,29.505739316239314
Tanh,sequential/dense_1/Tanh,468,17.97301709401709
TanhGrad,gradient_tape/sequential/conv2d/TanhGrad,468,152.01353418803419
TanhGrad,gradient_tape/sequential/conv2d_1/TanhGrad,468,57.875418803418796
TanhGrad,gradient_tape/sequential/dense/TanhGrad,468,8.67755982905983
TanhGrad,gradient_tape/sequential/dense_1/TanhGrad,468,6.2175149572649575
TensorDataset,TensorDataset,2,4.933
TensorSliceDataset,TensorSliceDataset,2,31.025
Tile,gradient_tape/categorical_crossentropy/weighted_loss/Tile_1,468,6.248673076923077
VarHandleOp,VarHandleOp,6,0.711
VarIsInitializedOp,VarIsInitializedOp,6,7.6176666666666675
WriteScalarSummary,cond/then/_0/batch_loss,468,29.750653846153845
WriteScalarSummary,cond_1/then/_10/batch_accuracy,468,8.34023076923077
WriteSummary,WriteSummary,1,37.451
_FusedConv2D,sequential/conv2d/BiasAdd,468,5337.667032051282
_FusedConv2D,sequential/conv2d_1/BiasAdd,468,1089.7379465811966
_FusedMatMul,sequential/dense/BiasAdd,468,126.21974786324785
_FusedMatMul,sequential/dense_1/BiasAdd,468,70.87810042735043
_FusedMatMul,sequential/dense_2/BiasAdd,468,16.441668803418807
