Type,Operation,#Occurrences,Avg. self-time (us)
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[1]::ForeverRepeat,475,36.40926947368421
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[1]::ForeverRepeat::FromTensor,949,3.71740990516333
Dataset,Iterator::Prefetch,468,37.45145085470085
Dataset,Iterator::Prefetch::Generator,469,323.30687206823035
DivNoNan,div_no_nan,468,4.0604081196581205
DivNoNan,div_no_nan_1,468,4.694756410256411
DivNoNan,gradient_tape/sparse_categorical_crossentropy/weighted_loss/value/div_no_nan,468,4.001662393162393
DivNoNan,sparse_categorical_crossentropy/weighted_loss/value,468,2.7404636752136757
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/Placeholder_0/accumulator,1,0.986
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/TensorArrayV2Read/TensorListGetItem_0/accumulator,1,0.851
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Shape_0/accumulator,1,1.058
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/lstm_cell/MatMul/ReadVariableOp_0/accumulator,1,13.809000000000001
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/lstm_cell/MatMul_1/ReadVariableOp_0/accumulator,1,0.88
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/lstm_cell/mul_2_0/accumulator,1,0.94
Equal,Equal,468,4.404134615384616
Equal,Equal_1,468,4.372245726495726
Equal,Equal_2,468,4.695967948717949
Fill,Fill,17,51.667
Fill,gradient_tape/sequential/lstm/while/zeros,468,14.40205341880342
Fill,gradient_tape/sequential/lstm/while/zeros_1,468,37.76694444444445
Fill,gradient_tape/sequential/lstm/while/zeros_2,468,6.929113247863247
Fill,sequential/lstm/zeros_1,468,10.114572649572649
FloorMod,mod,468,5.7309252136752145
FloorMod,mod_1,468,8.19609188034188
FlushSummaryWriter,FlushSummaryWriter,1,3077.6929999999998
GatherV2,GatherV2,475,193.39052842105264
GatherV2,GatherV2_1,475,31.979640000000003
GreaterEqual,sequential/dropout/dropout/GreaterEqual,468,13.851863247863244
GreaterEqual,sequential/dropout_1/dropout/GreaterEqual,468,4.386008547008546
IDLE,IDLE,0,0.0
Identity,Identity,22,1.6035909090909093
IteratorGetNext,IteratorGetNext,468,28.067948717948717
