Type,Operation,#Occurrences,Avg. self-time (us)
Dataset,Iterator::Model::ParallelMapV2::Zip[0]::FlatMap[0]::Concatenate[1]::FromTensor,2,2.4495
Dataset,Iterator::Model::ParallelMapV2::Zip[0]::FlatMap[1]::Concatenate,3,4.172333333333333
Dataset,Iterator::Model::ParallelMapV2::Zip[0]::FlatMap[1]::Concatenate[0]::TensorSlice,3,11.708
Dataset,Iterator::Model::ParallelMapV2::Zip[1]::ForeverRepeat,472,31.879745762711863
Dataset,Iterator::Model::ParallelMapV2::Zip[1]::ForeverRepeat::FromTensor,943,3.3578069989395543
DivNoNan,div_no_nan,468,1.7359380341880342
DivNoNan,div_no_nan_1,468,2.360615384615385
DivNoNan,gradient_tape/sparse_categorical_crossentropy/weighted_loss/value/div_no_nan,468,2.7617905982905984
DivNoNan,sparse_categorical_crossentropy/weighted_loss/value,468,1.9235277777777775
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/Placeholder_0/accumulator,1,0.6759999999999999
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/TensorArrayV2Read/TensorListGetItem_0/accumulator,1,0.611
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Shape_0/accumulator,1,0.779
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/lstm_cell/MatMul/ReadVariableOp_0/accumulator,1,8.561
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/lstm_cell/MatMul_1/ReadVariableOp_0/accumulator,1,0.5710000000000001
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/lstm_cell/mul_2_0/accumulator,1,0.607
Equal,Equal,468,4.192185897435897
Equal,Equal_1,468,3.2656645299145297
Equal,Equal_2,468,2.3701452991452987
Fill,Fill,17,25.467
Fill,gradient_tape/sequential/lstm/while/zeros,468,17.630115384615387
Fill,gradient_tape/sequential/lstm/while/zeros_1,468,43.91734829059829
Fill,gradient_tape/sequential/lstm/while/zeros_2,468,3.872747863247863
Fill,sequential/lstm/zeros,468,9.662918803418805
FloorMod,mod,468,2.5895106837606843
FloorMod,mod_1,468,2.6259636752136752
FlushSummaryWriter,FlushSummaryWriter,1,2901.135
GatherV2,GatherV2,472,102.51816525423729
GatherV2,GatherV2_1,472,14.729877118644069
GreaterEqual,sequential/dropout/dropout/GreaterEqual,468,19.38900641025641
GreaterEqual,sequential/dropout_1/dropout/GreaterEqual,468,5.354239316239316
IDLE,IDLE,0,0.0
Identity,Identity,1,0.9440000000000001
IteratorGetNext,IteratorGetNext,468,20.88017948717949
Less,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/cond/_158/gradient_tape/sequential/lstm/while/Less,13572,1.4747049071618037
Less,sequential/lstm/while/cond/_0/sequential/lstm/while/Less,13572,1.7430867226643088
LogicalAnd,LogicalAnd,1,8.023
LogicalNot,LogicalNot,21,1.8754285714285717
MatMul,gradient_tape/sequential/dense/MatMul,468,45.89899572649573
MatMul,gradient_tape/sequential/dense/MatMul_1,468,87.82107692307693
MatMul,gradient_tape/sequential/dense_1/MatMul,468,14.169202991452991
MatMul,gradient_tape/sequential/dense_1/MatMul_1,468,25.49114957264957
MatMul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_1_grad/MatMul,13104,486.6034798534798
MatMul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_1_grad/MatMul_1,13104,395.6669983974359
MatMul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_grad/MatMul_1,13104,321.4808825549451
MatMul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul,13104,162.25225595238095
MatMul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul_1,13104,255.66655761599515
Mul,gradient_tape/sequential/dropout/dropout/Mul,468,5.173634615384615
Mul,gradient_tape/sequential/dropout/dropout/Mul_1,468,7.530758547008547
Mul,gradient_tape/sequential/dropout_1/dropout/Mul,468,2.334318376068376
Mul,gradient_tape/sequential/dropout_1/dropout/Mul_1,468,2.2647628205128205
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul,13104,15.445328678266176
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul_1,13104,13.598785714285714
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul,13104,14.126074633699634
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul_1,13104,16.559233669108668
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul,13104,12.606434829059827
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul_1,13104,16.134543269230768
Mul,gradient_tape/sparse_categorical_crossentropy/SparseSoftmaxCrossEntropyWithLogits/mul,468,14.826826923076922
Mul,sequential/dropout/dropout/Mul,468,15.908373931623931
Mul,sequential/dropout/dropout/Mul_1,468,7.379388888888888
Mul,sequential/dropout_1/dropout/Mul,468,3.5288461538461537
Mul,sequential/dropout_1/dropout/Mul_1,468,2.0007542735042736
Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul,13104,13.655317765567766
Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul_1,13104,14.517790521978025
Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul_2,13104,14.616905753968256
Pack,sequential/lstm/zeros/packed,468,5.547382478632478
Pack,sparse_categorical_crossentropy/Reshape_1/shape,468,4.54224358974359
Pow,Adam/Pow,468,2.4635897435897443
Pow,Adam/Pow_1,468,5.431771367521368
RandomShuffle,RandomShuffle,3,2069.917
RandomUniform,sequential/dropout/dropout/random_uniform/RandomUniform,468,116.48051068376068
RandomUniform,sequential/dropout_1/dropout/random_uniform/RandomUniform,468,40.73748717948718
ReadVariableOp,Adam/Cast/ReadVariableOp,468,5.8800940170940175
ReadVariableOp,Adam/Cast_2/ReadVariableOp,468,2.0486773504273503
ReadVariableOp,Adam/Cast_3/ReadVariableOp,468,1.972673076923077
ReadVariableOp,Adam/ReadVariableOp,468,1.7407457264957265
ReadVariableOp,ReadVariableOp,468,0.7746346153846154
ReadVariableOp,ReadVariableOp_1,468,1.4661047008547008
ReadVariableOp,cond/then/_328/batch_loss/ReadVariableOp,468,1.1134935897435898
ReadVariableOp,cond_1/then/_338/batch_accuracy/ReadVariableOp,468,1.043094017094017
ReadVariableOp,div_no_nan/ReadVariableOp,468,1.4034679487179489
ReadVariableOp,div_no_nan/ReadVariableOp_1,468,0.956
ReadVariableOp,div_no_nan_1/ReadVariableOp,468,2.9477329059829063
ReadVariableOp,div_no_nan_1/ReadVariableOp_1,468,0.8553675213675214
ReadVariableOp,sequential/dense/BiasAdd/ReadVariableOp,468,2.744587606837607
ReadVariableOp,sequential/dense/MatMul/ReadVariableOp,468,1.9495833333333328
ReadVariableOp,sequential/dense_1/BiasAdd/ReadVariableOp,468,2.467104700854701
ReadVariableOp,sequential/dense_1/MatMul/ReadVariableOp,468,4.2038632478632465
ReadVariableOp,sequential/lstm/lstm_cell/BiasAdd/ReadVariableOp,468,1.2863418803418805
ReadVariableOp,sequential/lstm/lstm_cell/MatMul/ReadVariableOp,468,2.7870384615384616
ReadVariableOp,sequential/lstm/lstm_cell/MatMul_1/ReadVariableOp,468,2.1274017094017093
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/BiasAdd/ReadVariableOp,13104,1.5764771825396824
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul/ReadVariableOp,13104,1.2044766483516482
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul_1/ReadVariableOp,13104,2.1769415445665445
Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu,13104,7.361825167887668
Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu_1,13104,12.74967963980464
ReluGrad,gradient_tape/sequential/dense/ReluGrad,468,17.342989316239322
ReluGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Relu_1_grad/ReluGrad,13104,45.23029761904761
ReluGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Relu_grad/ReluGrad,13104,43.93680387667889
ResourceApplyAdam,Adam/Adam/update/ResourceApplyAdam,468,81.74189957264956
ResourceApplyAdam,Adam/Adam/update_1/ResourceApplyAdam,468,117.75540811965813
ResourceApplyAdam,Adam/Adam/update_2/ResourceApplyAdam,468,105.64414743589745
ResourceApplyAdam,Adam/Adam/update_3/ResourceApplyAdam,468,153.42139529914533
ResourceApplyAdam,Adam/Adam/update_4/ResourceApplyAdam,468,8.458908119658119
ResourceApplyAdam,Adam/Adam/update_5/ResourceApplyAdam,468,16.339076923076924
ResourceApplyAdam,Adam/Adam/update_6/ResourceApplyAdam,468,13.25312393162393
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid,13104,25.40602327533577
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid_1,13104,24.43463476800977
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid_2,13104,23.343918574481073
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_1_grad/SigmoidGrad,13104,8.45273405067155
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_2_grad/SigmoidGrad,13104,8.39015666971917
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_grad/SigmoidGrad,13104,8.775206272893772
Slice,Slice,2,13.886
Slice,Slice_1,2,9.7655
Softmax,sequential/dense_1/Softmax,468,28.428418803418804
SparseSoftmaxCrossEntropyWithLogits,sparse_categorical_crossentropy/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits,468,50.39888247863248
Split,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/split,13104,48.99208272283272
StridedSlice,sequential/lstm/strided_slice,468,11.60423717948718
StridedSlice,sequential/lstm/strided_slice_1,468,6.177944444444443
StridedSlice,sequential/lstm/strided_slice_3,468,8.018720085470086
StridedSlice,sparse_categorical_crossentropy/strided_slice,468,6.35208547008547
StridedSliceGrad,gradient_tape/sequential/lstm/strided_slice_3/StridedSliceGrad,468,453.32056196581186
Sum,Sum_1,468,6.71579700854701
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/Sum,13104,2.1472010836385835
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/Sum_1,13104,1.0269626068376068
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/Sum,13104,1.4221259920634919
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/Sum_1,13104,1.7728294413919414
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Sum,13104,1.7030898962148964
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Sum_1,13104,0.8843576770451771
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Sum,13104,1.9223157051282047
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Sum_1,13104,2.0127951770451773
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Sum,13104,1.5782117673992673
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Sum_1,13104,0.9912948717948716
Sum,sparse_categorical_crossentropy/weighted_loss/Sum,468,5.335841880341881
TensorDataset,TensorDataset,2,3.53
TensorListFromTensor,gradient_tape/sequential/lstm/TensorArrayV2Stack/TensorListFromTensor,468,801.7494038461539
TensorListFromTensor,sequential/lstm/TensorArrayUnstack/TensorListFromTensor,468,171.8807136752137
TensorListGetItem,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListGetItem,13104,0.7443162393162394
TensorListGetItem,sequential/lstm/while/body/_1/sequential/lstm/while/TensorArrayV2Read/TensorListGetItem,13104,0.7229556623931624
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListSetItem/TensorListPopBack,13104,0.8957972374847375
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/zeros_like/TensorListPopBack,13104,1.242557768620269
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_1_grad/MatMul/TensorListPopBack,13104,0.7123178418803419
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_1_grad/MatMul_1/TensorListPopBack,13104,0.9033494352869352
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_grad/MatMul_1/TensorListPopBack,13104,0.8152643467643468
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/BroadcastGradientArgs/TensorListPopBack,13104,0.7272089438339439
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/BroadcastGradientArgs/TensorListPopBack_1,13104,0.8065242673992674
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/BroadcastGradientArgs/TensorListPopBack,13104,0.7743572954822955
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/BroadcastGradientArgs/TensorListPopBack_1,13104,0.7407521367521368
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/BroadcastGradientArgs/TensorListPopBack,13104,0.7207786172161172
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/BroadcastGradientArgs/TensorListPopBack_1,13104,0.7222589285714286
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul/TensorListPopBack,13104,0.7292860958485959
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul_1/TensorListPopBack,13104,0.7310866910866911
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/BroadcastGradientArgs/TensorListPopBack,13104,0.7192866300366301
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/BroadcastGradientArgs/TensorListPopBack_1,13104,1.2093184523809524
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul/TensorListPopBack,13104,1.2866810134310136
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul_1/TensorListPopBack,13104,0.7198946886446886
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/BroadcastGradientArgs/TensorListPopBack,13104,0.7492772435897436
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/BroadcastGradientArgs/TensorListPopBack_1,13104,1.0334578754578756
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul/TensorListPopBack,13104,1.0450838675213676
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul_1/TensorListPopBack,13104,0.7880143467643467
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack,13104,1.3404700854700855
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_1,13104,1.2681179792429793
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_10,13104,1.5314835164835163
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_11,13104,1.1445548687423688
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_12,13104,1.3967615995115996
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_13,13104,1.4260532661782659
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_14,13104,1.030230463980464
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_15,13104,1.104078601953602
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_16,13104,2.09154449023199
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_17,13104,2.6558833180708183
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_18,13104,1.7195771520146519
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_19,13104,1.5124855769230767
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_2,13104,1.4524536019536018
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_20,13104,1.5692709096459097
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_21,13104,1.5004557387057391
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_3,13104,1.4429091880341882
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_4,13104,1.4101684218559218
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_5,13104,0.9927783882783884
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_6,13104,1.3264954212454212
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_7,13104,1.4151808608058607
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_8,13104,1.485000992063492
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_9,13104,1.529388431013431
TensorListReserve,sequential/lstm/TensorArrayV2_1,468,7.6956452991452995
TensorListSetItem,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListSetItem,13104,2.374673076923077
TensorListSetItem,sequential/lstm/while/body/_1/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem,13104,1.0881923076923077
TensorListStack,sequential/lstm/TensorArrayV2Stack/TensorListStack,468,237.2353653846154
TensorSliceDataset,TensorSliceDataset,2,8.6505
Tile,gradient_tape/sparse_categorical_crossentropy/weighted_loss/Tile_1,468,5.981384615384616
Transpose,sequential/lstm/transpose,468,279.34299358974357
VarHandleOp,VarHandleOp,21,0.5588571428571429
VarIsInitializedOp,VarIsInitializedOp,21,5.684619047619049
VariableShape,gradient_tape/sequential/lstm/while/VariableShape,468,7.060581196581197
VariableShape,gradient_tape/sequential/lstm/while/VariableShape_1,468,6.864611111111111
VariableShape,gradient_tape/sequential/lstm/while/VariableShape_2,468,9.399399572649571
WriteScalarSummary,cond/then/_328/batch_loss,468,30.77211538461539
WriteScalarSummary,cond_1/then/_338/batch_accuracy,468,9.70609188034188
WriteSummary,WriteSummary,1,103.772
