Type,Operation,#Occurrences,Avg. self-time (us)
Mul,Mul,26236,8.422726292117702
Mul,Mul,26236,7.5343825659399295
Mul,Mul,26236,6.669079204146974
Mul,Mul,937,10.072927427961579
Mul,Mul,937,3.2477556029882604
Mul,Mul,937,2.1938452508004267
Mul,Mul,937,1.8202454642475987
Mul,Mul_1,26236,9.380015741728922
Mul,Mul_1,26236,9.282972747370025
Mul,Mul_1,26236,7.995475682268637
Mul,Mul_1,937,5.009009605122731
Mul,Mul_1,937,4.104800426894344
Mul,Mul_1,937,1.5755410885805765
Mul,Mul_1,937,1.2629135538954108
Pow,Pow,937,4.558180362860194
Pow,Pow_1,937,6.453107790821773
RandomShuffle,RandomShuffle,3,1583.3563333333334
RandomUniform,RandomUniform,937,82.01773745997866
RandomUniform,RandomUniform,937,21.04748452508004
ReadVariableOp,ReadVariableOp,26236,1.518862707729837
ReadVariableOp,ReadVariableOp,26236,1.2263868348833664
ReadVariableOp,ReadVariableOp,26236,1.037538649184327
ReadVariableOp,ReadVariableOp,937,4.825506937033086
ReadVariableOp,ReadVariableOp,937,4.121383137673425
ReadVariableOp,ReadVariableOp,937,3.8305282817502673
ReadVariableOp,ReadVariableOp,937,3.3231632870864463
ReadVariableOp,ReadVariableOp,937,2.598200640341516
ReadVariableOp,ReadVariableOp,937,2.58839060832444
ReadVariableOp,ReadVariableOp,937,2.5374450373532547
ReadVariableOp,ReadVariableOp,937,2.2111376734258266
ReadVariableOp,ReadVariableOp,937,1.6430213447171824
ReadVariableOp,ReadVariableOp,937,1.6011408751334044
ReadVariableOp,ReadVariableOp,937,1.5842593383137673
ReadVariableOp,ReadVariableOp,937,1.5173436499466382
ReadVariableOp,ReadVariableOp,937,1.346323372465315
ReadVariableOp,ReadVariableOp,937,1.0317886872998931
ReadVariableOp,ReadVariableOp,937,1.0079455709711846
ReadVariableOp,ReadVariableOp,937,0.7524983991462113
ReadVariableOp,ReadVariableOp_1,937,1.2960853788687299
ReadVariableOp,ReadVariableOp_1,937,0.9433351120597652
ReadVariableOp,ReadVariableOp_1,937,0.8501568836712914
Relu,Relu,26236,5.379622655892667
_FusedMatMul,Relu,937,25.059167556029877
ReluGrad,ReluGrad,26236,27.678338123189512
ReluGrad,ReluGrad,26236,24.60457969964934
ReluGrad,ReluGrad,937,7.332997865528282
Relu,Relu_1,26236,7.399241576459826
Cast,ReorderCastLikeAndValuePreserving_float_Cast,937,3.303577374599787
Cast,ReorderCastLikeAndValuePreserving_int64_Cast,937,2.306701173959445
ResourceApplyAdam,ResourceApplyAdam,937,106.65460298826041
ResourceApplyAdam,ResourceApplyAdam,937,102.88466168623266
ResourceApplyAdam,ResourceApplyAdam,937,91.95713233724652
ResourceApplyAdam,ResourceApplyAdam,937,74.51708858057631
ResourceApplyAdam,ResourceApplyAdam,937,20.08647065101388
ResourceApplyAdam,ResourceApplyAdam,937,10.51446318036286
ResourceApplyAdam,ResourceApplyAdam,937,8.385367129135537
Sigmoid,Sigmoid,26236,13.372613241347766
SigmoidGrad,SigmoidGrad,26236,5.192609086751029
SigmoidGrad,SigmoidGrad,26236,5.03566450678457
SigmoidGrad,SigmoidGrad,26236,4.844066206738832
Sigmoid,Sigmoid_1,26236,13.328941149565482
Sigmoid,Sigmoid_2,26236,11.989732504955022
Slice,Slice,2,836.9495
Slice,Slice_1,2,786.971
Softmax,Softmax,937,20.17727961579509
SparseSoftmaxCrossEntropyWithLogits,SparseSoftmaxCrossEntropyWithLogits,937,32.691601921024535
StridedSliceGrad,StridedSliceGrad,937,260.7764407684098
Sum,Sum,26236,1.657457615490166
Sum,Sum,26236,1.5340121207501145
Sum,Sum,26236,1.4001654596737307
Sum,Sum,26236,1.2960485973471567
Sum,Sum,26236,1.2679514407684098
Sum,Sum,937,10.828618996798294
Sum,Sum_1,26236,1.8646071809727092
Sum,Sum_1,26236,1.3541715200487883
Sum,Sum_1,26236,1.198417212989785
Sum,Sum_1,26236,0.9541864613508156
Sum,Sum_1,26236,0.9352107409666108
Sum,Sum_1,937,8.918273212379937
TensorListReserve,TensorArrayV2_1,937,6.4957886872998944
TensorDataset,TensorDataset,2,3.8065
TensorListFromTensor,TensorListFromTensor,937,468.94167556029885
TensorListFromTensor,TensorListFromTensor,937,104.71450053361792
TensorListGetItem,TensorListGetItem,26236,0.8079832672663516
TensorListGetItem,TensorListGetItem,26236,0.5557030797377649
TensorListPopBack,TensorListPopBack,26236,0.9796889007470649
TensorListPopBack,TensorListPopBack,26236,0.9785375057173349
TensorListPopBack,TensorListPopBack,26236,0.9372945952126848
TensorListPopBack,TensorListPopBack,26236,0.870052751943894
TensorListPopBack,TensorListPopBack,26236,0.855398688824516
TensorListPopBack,TensorListPopBack,26236,0.8492577755755449
TensorListPopBack,TensorListPopBack,26236,0.7543057249580729
TensorListPopBack,TensorListPopBack,26236,0.742474195761549
TensorListPopBack,TensorListPopBack,26236,0.7328934669919195
TensorListPopBack,TensorListPopBack,26236,0.717058431163287
TensorListPopBack,TensorListPopBack,26236,0.7035112822076536
TensorListPopBack,TensorListPopBack,26236,0.7021124028053056
TensorListPopBack,TensorListPopBack,26236,0.6992153529501449
TensorListPopBack,TensorListPopBack,26236,0.6921890150937643
TensorListPopBack,TensorListPopBack,26236,0.6899292193932002
TensorListPopBack,TensorListPopBack,26236,0.6873517685622809
TensorListPopBack,TensorListPopBack_1,26236,0.9592679143162068
TensorListPopBack,TensorListPopBack_1,26236,0.9516634395487116
TensorListPopBack,TensorListPopBack_1,26236,0.8244601311175485
TensorListPopBack,TensorListPopBack_1,26236,0.7325851501753315
TensorListPopBack,TensorListPopBack_1,26236,0.6931255145601464
TensorListPushBack,TensorListPushBack,26236,1.2487939853636223
TensorListPushBack,TensorListPushBack_1,26236,0.991958187223662
TensorListPushBack,TensorListPushBack_10,26236,1.2456844412257966
TensorListPushBack,TensorListPushBack_11,26236,1.050658865680744
TensorListPushBack,TensorListPushBack_12,26236,1.1824058926665648
TensorListPushBack,TensorListPushBack_13,26236,1.2522012883061442
TensorListPushBack,TensorListPushBack_14,26236,0.987846318036286
TensorListPushBack,TensorListPushBack_15,26236,1.068684098185699
TensorListPushBack,TensorListPushBack_16,26236,1.5067051379783505
TensorListPushBack,TensorListPushBack_17,26236,1.4810394114956549
TensorListPushBack,TensorListPushBack_18,26236,1.297782817502668
TensorListPushBack,TensorListPushBack_19,26236,1.277978502820552
TensorListPushBack,TensorListPushBack_2,26236,1.2840627763378565
TensorListPushBack,TensorListPushBack_20,26236,1.3865994435127305
TensorListPushBack,TensorListPushBack_21,26236,1.6196938176551303
TensorListPushBack,TensorListPushBack_3,26236,1.2035835874371092
TensorListPushBack,TensorListPushBack_4,26236,1.1948894267418813
TensorListPushBack,TensorListPushBack_5,26236,0.9985841591706052
TensorListPushBack,TensorListPushBack_6,26236,1.139245959749962
TensorListPushBack,TensorListPushBack_7,26236,1.1988204375667022
TensorListPushBack,TensorListPushBack_8,26236,1.2103163973166642
TensorListPushBack,TensorListPushBack_9,26236,1.480793070590029
TensorListSetItem,TensorListSetItem,26236,1.961024851349291
TensorListSetItem,TensorListSetItem,26236,1.1145995197438634
TensorListStack,TensorListStack,937,152.82715368196372
TensorSliceDataset,TensorSliceDataset,2,11.5435
Tile,Tile_1,937,7.670308431163287
VarHandleOp,VarHandleOp,21,0.4508571428571429
VarIsInitializedOp,VarIsInitializedOp,21,4.838666666666667
VariableShape,VariableShape,937,6.316455709711847
VariableShape,VariableShape_1,937,4.3791099252934895
VariableShape,VariableShape_2,937,3.1886115261472785
WriteSummary,WriteSummary,1,83.072
EmptyTensorList,accumulator,1,14.52
EmptyTensorList,accumulator,1,1.176
EmptyTensorList,accumulator,1,1.062
EmptyTensorList,accumulator,1,0.9259999999999999
EmptyTensorList,accumulator,1,0.856
EmptyTensorList,accumulator,1,0.795
AddV2,add,26236,16.727710588504348
AddV2,add,26236,1.83500381155664
AddV2,add,26236,0.7647586522335721
AddV2,add,937,6.907044823906082
AddV2,add_1,26236,6.5015572876962935
AddV2,add_1,26236,0.9638893886263148
WriteScalarSummary,batch_accuracy,937,29.482689434364996
WriteScalarSummary,batch_loss,937,13.243357524012804
ConcatV2,concat,26236,28.184583282512573
DivNoNan,div_no_nan,937,5.758516542155816
DivNoNan,div_no_nan,937,1.6757854855923158
DivNoNan,div_no_nan_1,937,2.3330170757737463
FloorMod,mod,937,3.763931696905016
FloorMod,mod_1,937,2.31208431163287
Mul,mul,26236,7.365428876353103
Mul,mul,937,11.3723916755603
Mul,mul_1,26236,8.164610649489251
Mul,mul_2,26236,8.187383899984754
Pack,packed,937,4.271638207043757
Pack,shape,937,3.6850949839914624
Split,split,26236,22.8747826650404
StridedSlice,strided_slice,937,13.690090715048024
StridedSlice,strided_slice,937,4.722022411953041
StridedSlice,strided_slice_1,937,10.593287086446104
StridedSlice,strided_slice_3,937,5.642033084311633
Transpose,transpose,937,124.23782604055496
DivNoNan,value,937,1.7411099252934898
Fill,zeros,937,13.36345464247599
Fill,zeros,937,6.349246531483457
Fill,zeros_1,937,29.49913340448239
Fill,zeros_2,937,4.123803628601921
ZerosLike,zeros_like,26236,5.51724660771459
ZerosLike,zeros_like,937,5.109029882604055
ZerosLike,zeros_like_1,937,6.048796157950907
