Type,Operation,#Occurrences,Avg. self-time (us)
ReadVariableOp,Adam/Cast_2/ReadVariableOp,117,1.7834957264957263
ReadVariableOp,Adam/Cast_3/ReadVariableOp,117,3.771700854700855
ReadVariableOp,Adam/ReadVariableOp,117,4.860905982905983
ReadVariableOp,Identity_2/ReadVariableOp,117,4.625495726495727
ReadVariableOp,Identity_3/ReadVariableOp,117,3.1994615384615384
ReadVariableOp,cond/then/_328/batch_accuracy/Identity/ReadVariableOp,117,2.9684786324786328
ReadVariableOp,cond_1/then/_338/batch_loss/Identity/ReadVariableOp,117,7.7949743589743585
ReadVariableOp,div_no_nan/allreduce/CollectiveReduce/ReadVariableOp,117,2.751529914529914
ReadVariableOp,div_no_nan/allreduce_1/CollectiveReduce/ReadVariableOp,117,21.695025641025644
ReadVariableOp,div_no_nan_1/allreduce/CollectiveReduce/ReadVariableOp,117,6.931376068376068
ReadVariableOp,div_no_nan_1/allreduce_1/CollectiveReduce/ReadVariableOp,117,1.388735042735043
ReadVariableOp,sequential/dense/BiasAdd/ReadVariableOp,117,1.8596837606837608
ReadVariableOp,sequential/dense/MatMul/ReadVariableOp,117,2.5521794871794867
ReadVariableOp,sequential/dense_1/BiasAdd/ReadVariableOp,117,3.4372222222222213
ReadVariableOp,sequential/dense_1/MatMul/ReadVariableOp,117,2.1916153846153845
ReadVariableOp,sequential/lstm/lstm_cell/BiasAdd/ReadVariableOp,117,3.04017094017094
ReadVariableOp,sequential/lstm/lstm_cell/MatMul/ReadVariableOp,117,2.77174358974359
ReadVariableOp,sequential/lstm/lstm_cell/MatMul_1/ReadVariableOp,117,7.8902136752136744
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/BiasAdd/ReadVariableOp,3276,3.427875763125763
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul/ReadVariableOp,3276,1.9288724053724051
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul_1/ReadVariableOp,3276,1.949526556776557
Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu,3276,12.718845543345545
Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu_1,3276,24.26554365079365
ReluGrad,gradient_tape/sequential/dense/ReluGrad,117,40.164068376068386
ReluGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Relu_1_grad/ReluGrad,3276,88.18902075702076
ReluGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Relu_grad/ReluGrad,3276,84.83719108669108
RemoteCall,RemoteCall____inference__init_func_467,1,617.2769999999999
RemoteCall,RemoteCall____inference__next_func_483,118,52.5927372881356
ResourceApplyAdam,Adam/Adam/update/update_0/ResourceApplyAdam,117,200.95060683760684
ResourceApplyAdam,Adam/Adam/update_1/update_0/ResourceApplyAdam,117,189.20742735042737
ResourceApplyAdam,Adam/Adam/update_2/update_0/ResourceApplyAdam,117,217.08211111111112
ResourceApplyAdam,Adam/Adam/update_3/update_0/ResourceApplyAdam,117,106.57252991452991
ResourceApplyAdam,Adam/Adam/update_4/update_0/ResourceApplyAdam,117,30.22405128205128
ResourceApplyAdam,Adam/Adam/update_5/update_0/ResourceApplyAdam,117,27.80880341880342
ResourceApplyAdam,Adam/Adam/update_6/update_0/ResourceApplyAdam,117,55.27601709401709
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid,3276,49.292624542124535
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid_1,3276,48.47655708180708
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid_2,3276,44.45586507936508
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_1_grad/SigmoidGrad,3276,15.600721916971915
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_2_grad/SigmoidGrad,3276,17.13327380952381
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_grad/SigmoidGrad,3276,17.041984432234432
Slice,Slice,2,19.1555
Slice,Slice_1,2,3.4985
Softmax,sequential/dense_1/Softmax,117,51.45223931623932
SparseSoftmaxCrossEntropyWithLogits,sparse_categorical_crossentropy/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits,117,91.61380341880344
Split,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/split,3276,96.57459310134311
StridedSlice,sequential/lstm/strided_slice,117,32.43867521367521
StridedSlice,sequential/lstm/strided_slice_1,117,10.0062905982906
StridedSlice,sequential/lstm/strided_slice_3,117,17.325367521367518
StridedSlice,sparse_categorical_crossentropy/strided_slice,117,11.90440170940171
StridedSliceGrad,gradient_tape/sequential/lstm/strided_slice_3/StridedSliceGrad,117,1440.9627777777778
Sum,Sum_1,117,10.637820512820513
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/Sum,3276,2.6007072649572653
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/Sum_1,3276,1.7913678266178266
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/Sum,3276,3.0153861416361423
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/Sum_1,3276,4.854748168498169
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Sum,3276,2.565065323565324
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Sum_1,3276,1.2934401709401708
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Sum,3276,2.8811248473748474
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Sum_1,3276,3.152735653235653
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Sum,3276,2.42027442002442
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Sum_1,3276,1.4543577533577532
Sum,sparse_categorical_crossentropy/weighted_loss/Sum,117,11.57463247863248
TensorDataset,TensorDataset,2,10.767000000000001
TensorListFromTensor,gradient_tape/sequential/lstm/TensorArrayV2Stack/TensorListFromTensor,117,1677.2016666666666
TensorListFromTensor,sequential/lstm/TensorArrayUnstack/TensorListFromTensor,117,362.01691452991446
TensorListGetItem,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListGetItem,3276,1.2054636752136754
TensorListGetItem,sequential/lstm/while/body/_1/sequential/lstm/while/TensorArrayV2Read/TensorListGetItem,3276,1.1031706349206352
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListSetItem/TensorListPopBack,3276,1.376912087912088
