Type,Operation,#Occurrences,Avg. self-time (us)
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[0]::Concatenate[1]::FromTensor,2,2.1065
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[1]::Concatenate,6,3.345333333333333
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[1]::Concatenate[0]::TensorSlice,6,6.0234999999999985
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[1]::ForeverRepeat,475,40.363345263157896
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[1]::ForeverRepeat::FromTensor,949,3.7365553213909384
Dataset,Iterator::Prefetch,468,31.67265384615385
Dataset,Iterator::Prefetch::Generator,469,321.1837206823028
DivNoNan,div_no_nan,468,5.176038461538462
DivNoNan,div_no_nan_1,468,4.515510683760684
DivNoNan,gradient_tape/sparse_categorical_crossentropy/weighted_loss/value/div_no_nan,468,3.204448717948718
DivNoNan,sparse_categorical_crossentropy/weighted_loss/value,468,3.1445918803418804
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/Placeholder_0/accumulator,1,14.530999999999999
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/TensorArrayV2Read/TensorListGetItem_0/accumulator,1,2.175
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Shape_0/accumulator,1,1.393
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/lstm_cell/MatMul/ReadVariableOp_0/accumulator,1,1.369
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/lstm_cell/MatMul_1/ReadVariableOp_0/accumulator,1,1.4580000000000002
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/lstm_cell/mul_2_0/accumulator,1,1.46
Equal,Equal,468,4.473754273504273
Equal,Equal_1,468,4.780320512820513
Equal,Equal_2,468,6.011681623931624
Fill,Fill,17,44.53329411764707
Fill,gradient_tape/sequential/lstm/while/zeros,468,19.64310683760684
Fill,gradient_tape/sequential/lstm/while/zeros_1,468,43.065542735042726
Fill,gradient_tape/sequential/lstm/while/zeros_2,468,6.623824786324786
Fill,sequential/lstm/zeros_1,468,9.415634615384617
FloorMod,mod,468,14.002485042735042
FloorMod,mod_1,468,7.344982905982907
FlushSummaryWriter,FlushSummaryWriter,1,3156.4829999999997
GatherV2,GatherV2,475,159.70212210526316
GatherV2,GatherV2_1,475,29.13449052631579
GreaterEqual,sequential/dropout/dropout/GreaterEqual,468,10.864514957264957
GreaterEqual,sequential/dropout_1/dropout/GreaterEqual,468,4.013066239316239
IDLE,IDLE,0,0.0
Identity,Identity,22,1.5451363636363638
IteratorGetNext,IteratorGetNext,468,23.68902136752137
Less,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/cond/_158/gradient_tape/sequential/lstm/while/Less,13572,1.4248872679045093
Less,sequential/lstm/while/cond/_0/sequential/lstm/while/Less,13572,1.8274216769820215
LogicalAnd,LogicalAnd,1,15.918
LogicalNot,LogicalNot,21,4.930666666666666
MatMul,gradient_tape/sequential/dense/MatMul,468,73.80922863247862
MatMul,gradient_tape/sequential/dense/MatMul_1,468,91.80997222222223
MatMul,gradient_tape/sequential/dense_1/MatMul,468,33.515608974358976
MatMul,gradient_tape/sequential/dense_1/MatMul_1,468,38.55115384615385
MatMul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_1_grad/MatMul,13104,294.95658005189256
MatMul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_1_grad/MatMul_1,13104,334.6902871642247
MatMul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_grad/MatMul_1,13104,157.06006394993898
MatMul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul,13104,63.37298565323565
MatMul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul_1,13104,216.25880525030524
Mul,gradient_tape/sequential/dropout/dropout/Mul,468,6.1357350427350426
Mul,gradient_tape/sequential/dropout/dropout/Mul_1,468,10.648568376068377
Mul,gradient_tape/sequential/dropout_1/dropout/Mul,468,4.314542735042735
Mul,gradient_tape/sequential/dropout_1/dropout/Mul_1,468,2.9070705128205128
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul,13104,7.987139194139194
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul_1,13104,8.321960927960928
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul,13104,8.586971840659341
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul_1,13104,9.065863629426131
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul,13104,6.620593635531137
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul_1,13104,10.26266498778999
Mul,gradient_tape/sparse_categorical_crossentropy/SparseSoftmaxCrossEntropyWithLogits/mul,468,27.493076923076924
Mul,sequential/dropout/dropout/Mul,468,8.193021367521368
Mul,sequential/dropout/dropout/Mul_1,468,3.9051089743589733
Mul,sequential/dropout_1/dropout/Mul,468,2.5329358974358973
Mul,sequential/dropout_1/dropout/Mul_1,468,1.396044871794872
Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul,13104,7.859223901098901
Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul_1,13104,8.444134768009768
Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul_2,13104,8.333280067155068
MultiDeviceIteratorFromStringHandle,MultiDeviceIteratorFromStringHandle,469,21.322733475479748
MultiDeviceIteratorGetNextFromShard,MultiDeviceIteratorGetNextFromShard,469,20.354607675906184
Pack,sequential/lstm/zeros_1/packed,468,7.187002136752137
Pack,sparse_categorical_crossentropy/Reshape_1/shape,468,4.582173076923077
Pow,Adam/Pow,468,3.3081089743589733
Pow,Adam/Pow_1,468,6.388051282051282
RandomShuffle,RandomShuffle,3,1697.3826666666666
RandomUniform,sequential/dropout/dropout/random_uniform/RandomUniform,468,78.30581837606837
RandomUniform,sequential/dropout_1/dropout/random_uniform/RandomUniform,468,19.614241452991454
ReadVariableOp,Adam/Cast/ReadVariableOp,468,2.7132521367521365
ReadVariableOp,Adam/Cast_2/ReadVariableOp,468,6.8130021367521385
ReadVariableOp,Adam/Cast_3/ReadVariableOp,468,5.188284188034189
ReadVariableOp,Adam/ReadVariableOp,468,3.1600470085470085
ReadVariableOp,Identity_2/ReadVariableOp,468,4.185608974358973
ReadVariableOp,Identity_3/ReadVariableOp,468,2.0962350427350427
ReadVariableOp,cond/then/_328/batch_accuracy/Identity/ReadVariableOp,468,2.4489850427350426
ReadVariableOp,cond_1/then/_338/batch_loss/Identity/ReadVariableOp,468,3.25241452991453
ReadVariableOp,div_no_nan/allreduce/CollectiveReduce/ReadVariableOp,468,3.552121794871795
ReadVariableOp,div_no_nan/allreduce_1/CollectiveReduce/ReadVariableOp,468,1.3310726495726497
ReadVariableOp,div_no_nan_1/allreduce/CollectiveReduce/ReadVariableOp,468,5.46374358974359
ReadVariableOp,div_no_nan_1/allreduce_1/CollectiveReduce/ReadVariableOp,468,2.666354700854701
ReadVariableOp,sequential/dense/BiasAdd/ReadVariableOp,468,5.06859829059829
ReadVariableOp,sequential/dense/MatMul/ReadVariableOp,468,3.6927350427350434
ReadVariableOp,sequential/dense_1/BiasAdd/ReadVariableOp,468,3.6149700854700857
ReadVariableOp,sequential/dense_1/MatMul/ReadVariableOp,468,4.533267094017094
ReadVariableOp,sequential/lstm/lstm_cell/BiasAdd/ReadVariableOp,468,1.3118333333333334
ReadVariableOp,sequential/lstm/lstm_cell/MatMul/ReadVariableOp,468,3.5146858974358977
ReadVariableOp,sequential/lstm/lstm_cell/MatMul_1/ReadVariableOp,468,3.345055555555556
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/BiasAdd/ReadVariableOp,13104,1.790795482295482
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul/ReadVariableOp,13104,1.494031517094017
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul_1/ReadVariableOp,13104,1.525481684981685
Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu,13104,4.515067841880342
Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu_1,13104,7.5263680555555545
ReluGrad,gradient_tape/sequential/dense/ReluGrad,468,11.473952991452991
ReluGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Relu_1_grad/ReluGrad,13104,23.772162011599512
ReluGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Relu_grad/ReluGrad,13104,22.40445673076923
RemoteCall,RemoteCall____inference__init_func_467,1,533.9590000000001
RemoteCall,RemoteCall____inference__next_func_483,469,34.655422174840076
ResourceApplyAdam,Adam/Adam/update/update_0/ResourceApplyAdam,468,137.84452564102563
ResourceApplyAdam,Adam/Adam/update_1/update_0/ResourceApplyAdam,468,165.46732478632478
ResourceApplyAdam,Adam/Adam/update_2/update_0/ResourceApplyAdam,468,154.79421367521363
ResourceApplyAdam,Adam/Adam/update_3/update_0/ResourceApplyAdam,468,118.1593846153846
ResourceApplyAdam,Adam/Adam/update_4/update_0/ResourceApplyAdam,468,30.148044871794877
ResourceApplyAdam,Adam/Adam/update_5/update_0/ResourceApplyAdam,468,31.249566239316238
ResourceApplyAdam,Adam/Adam/update_6/update_0/ResourceApplyAdam,468,37.8613952991453
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid,13104,12.939564484126985
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid_1,13104,12.38731952075702
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid_2,13104,11.085228708791211
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_1_grad/SigmoidGrad,13104,4.4484384920634925
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_2_grad/SigmoidGrad,13104,4.885022893772893
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_grad/SigmoidGrad,13104,4.67328021978022
Slice,Slice,2,12.466
Slice,Slice_1,2,1.5415
Softmax,sequential/dense_1/Softmax,468,27.09409615384616
SparseSoftmaxCrossEntropyWithLogits,sparse_categorical_crossentropy/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits,468,35.6081047008547
Split,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/split,13104,24.49756196581197
StridedSlice,sequential/lstm/strided_slice,468,11.833542735042734
StridedSlice,sequential/lstm/strided_slice_1,468,11.717435897435898
StridedSlice,sequential/lstm/strided_slice_3,468,7.8651324786324786
StridedSlice,sparse_categorical_crossentropy/strided_slice,468,7.436405982905983
StridedSliceGrad,gradient_tape/sequential/lstm/strided_slice_3/StridedSliceGrad,468,482.65195940170935
Sum,Sum_1,468,8.96881623931624
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/Sum,13104,1.9969797008547008
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/Sum_1,13104,1.271505876068376
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/Sum,13104,1.8176042429792432
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/Sum_1,13104,1.85376221001221
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Sum,13104,1.5604078907203909
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Sum_1,13104,1.0235544108669108
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Sum,13104,2.109828678266178
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Sum_1,13104,2.3564877136752136
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Sum,13104,1.609250228937729
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Sum_1,13104,1.0415201465201465
Sum,sparse_categorical_crossentropy/weighted_loss/Sum,468,7.7916452991453
TensorDataset,TensorDataset,2,4.7015
TensorListFromTensor,gradient_tape/sequential/lstm/TensorArrayV2Stack/TensorListFromTensor,468,494.58700854700857
TensorListFromTensor,sequential/lstm/TensorArrayUnstack/TensorListFromTensor,468,172.14539743589745
TensorListGetItem,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListGetItem,13104,1.212468711843712
TensorListGetItem,sequential/lstm/while/body/_1/sequential/lstm/while/TensorArrayV2Read/TensorListGetItem,13104,0.7270227411477412
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListSetItem/TensorListPopBack,13104,0.9015628815628816
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/zeros_like/TensorListPopBack,13104,1.40818894993895
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_1_grad/MatMul/TensorListPopBack,13104,0.8317331349206349
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_1_grad/MatMul_1/TensorListPopBack,13104,1.0335456349206351
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_grad/MatMul_1/TensorListPopBack,13104,0.8691139346764347
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/BroadcastGradientArgs/TensorListPopBack,13104,0.8971488858363859
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/BroadcastGradientArgs/TensorListPopBack_1,13104,1.04447413003663
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/BroadcastGradientArgs/TensorListPopBack,13104,0.9415109890109891
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/BroadcastGradientArgs/TensorListPopBack_1,13104,0.9923157814407816
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/BroadcastGradientArgs/TensorListPopBack,13104,0.8884086538461539
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/BroadcastGradientArgs/TensorListPopBack_1,13104,0.8816024877899878
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul/TensorListPopBack,13104,0.9584406288156287
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul_1/TensorListPopBack,13104,0.8535361721611722
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/BroadcastGradientArgs/TensorListPopBack,13104,0.924017551892552
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/BroadcastGradientArgs/TensorListPopBack_1,13104,1.089018772893773
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul/TensorListPopBack,13104,1.2261389652014651
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul_1/TensorListPopBack,13104,0.9490425061050062
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/BroadcastGradientArgs/TensorListPopBack,13104,0.909869658119658
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/BroadcastGradientArgs/TensorListPopBack_1,13104,1.124965811965812
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul/TensorListPopBack,13104,1.0131211080586078
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul_1/TensorListPopBack,13104,0.8909192612942612
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack,13104,1.6105798229548234
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_1,13104,1.3152176434676437
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_10,13104,1.4512451159951159
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_11,13104,1.432681394993895
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_12,13104,1.6395338064713063
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_13,13104,1.5057161935286931
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_14,13104,1.3768328754578754
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_15,13104,1.5317663308913312
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_16,13104,1.765560057997558
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_17,13104,1.9867125305250304
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_18,13104,1.5693797313797313
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_19,13104,1.5061385073260072
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_2,13104,1.6225950854700857
