Type,Operation,#Occurrences,Avg. self-time (us)
Mul,gradient_tape/categorical_crossentropy/softmax_cross_entropy_with_logits/mul,937,14.715678762006405
MultiDeviceIteratorFromStringHandle,MultiDeviceIteratorFromStringHandle,938,22.06920895522388
MultiDeviceIteratorGetNextFromShard,MultiDeviceIteratorGetNextFromShard,938,13.66326865671642
Pack,categorical_crossentropy/softmax_cross_entropy_with_logits/Slice/begin,2,3.408
Pack,categorical_crossentropy/softmax_cross_entropy_with_logits/Slice_1/begin,2,1.758
Pack,categorical_crossentropy/softmax_cross_entropy_with_logits/Slice_2/size,2,1.547
RandomShuffle,RandomShuffle,3,1707.8876666666665
ReadVariableOp,Identity_2/ReadVariableOp,937,2.037310565635005
ReadVariableOp,Identity_3/ReadVariableOp,937,4.9354482390608325
ReadVariableOp,SGD/Cast/ReadVariableOp,937,1.534616862326574
ReadVariableOp,cond/then/_0/batch_loss/Identity/ReadVariableOp,937,1.8484108858057633
ReadVariableOp,cond_1/then/_10/batch_accuracy/Identity/ReadVariableOp,937,1.8337353255069369
ReadVariableOp,div_no_nan/allreduce/CollectiveReduce/ReadVariableOp,937,2.5307065101387405
ReadVariableOp,div_no_nan/allreduce_1/CollectiveReduce/ReadVariableOp,937,2.4055869797225187
ReadVariableOp,div_no_nan_1/allreduce/CollectiveReduce/ReadVariableOp,937,6.084527214514407
ReadVariableOp,div_no_nan_1/allreduce_1/CollectiveReduce/ReadVariableOp,937,1.2899092849519744
ReadVariableOp,sequential/conv2d/BiasAdd/ReadVariableOp,937,1.7362038420490928
ReadVariableOp,sequential/conv2d/Conv2D/ReadVariableOp,937,2.5650330843116333
ReadVariableOp,sequential/conv2d_1/BiasAdd/ReadVariableOp,937,1.1122860192102455
ReadVariableOp,sequential/conv2d_1/Conv2D/ReadVariableOp,937,1.2333799359658484
ReadVariableOp,sequential/dense/BiasAdd/ReadVariableOp,937,3.051646744930629
ReadVariableOp,sequential/dense/MatMul/ReadVariableOp,937,6.1332209178228405
ReadVariableOp,sequential/dense_1/BiasAdd/ReadVariableOp,937,1.5171440768409818
ReadVariableOp,sequential/dense_1/MatMul/ReadVariableOp,937,1.5067161152614728
ReadVariableOp,sequential/dense_2/BiasAdd/ReadVariableOp,937,1.4111931696905016
ReadVariableOp,sequential/dense_2/MatMul/ReadVariableOp,937,7.203433297758805
RemoteCall,RemoteCall____inference__init_func_327,1,791.567
RemoteCall,RemoteCall____inference__next_func_343,938,34.552921108742005
ResourceApplyGradientDescent,SGD/SGD/update/update_0/ResourceApplyGradientDescent,937,19.463519743863394
ResourceApplyGradientDescent,SGD/SGD/update_1/update_0/ResourceApplyGradientDescent,937,19.12703521878335
ResourceApplyGradientDescent,SGD/SGD/update_2/update_0/ResourceApplyGradientDescent,937,6.450278548559233
ResourceApplyGradientDescent,SGD/SGD/update_3/update_0/ResourceApplyGradientDescent,937,3.66962113127001
ResourceApplyGradientDescent,SGD/SGD/update_4/update_0/ResourceApplyGradientDescent,937,30.92791782283885
ResourceApplyGradientDescent,SGD/SGD/update_5/update_0/ResourceApplyGradientDescent,937,3.8734386339381004
ResourceApplyGradientDescent,SGD/SGD/update_6/update_0/ResourceApplyGradientDescent,937,12.725382070437567
ResourceApplyGradientDescent,SGD/SGD/update_7/update_0/ResourceApplyGradientDescent,937,7.253686232657418
ResourceApplyGradientDescent,SGD/SGD/update_8/update_0/ResourceApplyGradientDescent,937,14.979344717182498
ResourceApplyGradientDescent,SGD/SGD/update_9/update_0/ResourceApplyGradientDescent,937,5.954209178228388
Slice,Slice,2,20.671999999999997
Slice,Slice_1,2,1.653
Softmax,sequential/dense_2/Softmax,937,19.602686232657422
SoftmaxCrossEntropyWithLogits,categorical_crossentropy/softmax_cross_entropy_with_logits,937,59.905230522945565
Sub,categorical_crossentropy/softmax_cross_entropy_with_logits/Sub,4,8.65925
Sub,categorical_crossentropy/softmax_cross_entropy_with_logits/Sub_1,4,4.20325
Sub,categorical_crossentropy/softmax_cross_entropy_with_logits/Sub_2,4,3.9789999999999996
Sum,Sum_1,937,7.180359658484527
