Rank,Host/device,Type,Operation,#Occurrences,Total time (us),Avg. time (us),Total self-time (us),Avg. self-time (us),Total self-time on Device (%),Cumulative total-self time on Device (%),Total self-time on Host (%),Cumulative total-self time on Host (%)
28,Host,AddV2,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/add,13104,190721.758,14.554468711843713,190721.758,14.554468711843713,0.0,0.0,0.0004120872514418263,0.989346533686745
29,Host,Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid,13104,169560.053,12.939564484126985,169560.053,12.939564484126985,0.0,0.0,0.0003663637380854071,0.9897128974248304
30,Host,Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid_1,13104,162323.435,12.387319520757021,162323.435,12.387319520757021,0.0,0.0,0.00035072777681582586,0.9900636252016461
31,Host,Dataset,Iterator::Prefetch::Generator,469,150635.165,321.1837206823028,150635.165,321.1837206823028,0.0,0.0,0.00032547325363546615,0.9903890984552816
32,Host,Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid_2,13104,145260.837,11.08522870879121,145260.837,11.08522870879121,0.0,0.0,0.0003138610910951709,0.9907029595463768
33,Host,Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul_1,13104,134481.962,10.262664987789988,134481.962,10.262664987789988,0.0,0.0,0.0002905714726532886,0.9909935310190301
34,Host,Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul_1,13104,118799.077,9.06586362942613,118799.077,9.06586362942613,0.0,0.0,0.0002566858948246266,0.9912502169138547
35,Host,Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul,13104,112523.679,8.586971840659341,112523.679,8.586971840659341,0.0,0.0,0.00024312681514414495,0.9914933437289989
36,Host,Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul_1,13104,110651.942,8.444134768009768,110651.942,8.444134768009768,0.0,0.0,0.00023908260454205953,0.991732426333541
37,Host,Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul_2,13104,109199.302,8.333280067155068,109199.302,8.333280067155068,0.0,0.0,0.00023594392528903768,0.99196837025883
38,Host,Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul_1,13104,109050.976,8.321960927960928,109050.976,8.321960927960928,0.0,0.0,0.00023562344138464036,0.9922039937002146
39,Host,Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul,13104,104663.472,7.987139194139194,104663.472,7.987139194139194,0.0,0.0,0.0002261434822912997,0.992430137182506
40,Host,Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul,13104,102987.27,7.859223901098901,102987.27,7.859223901098901,0.0,0.0,0.00022252175878012436,0.9926526589412861
41,Host,Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu_1,13104,98625.527,7.526368055555555,98625.527,7.526368055555555,0.0,0.0,0.000213097460770216,0.9928657564020563
42,Host,AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN,13104,95592.519,7.294911401098901,95592.519,7.294911401098901,0.0,0.0,0.00020654412389125817,0.9930723005259475
43,Host,TensorListStack,sequential/lstm/TensorArrayV2Stack/TensorListStack,468,90918.173,194.2696004273504,90918.173,194.2696004273504,0.0,0.0,0.0001964443931860279,0.9932687449191335
44,Host,CollectiveBcastSend,CollectiveBcastSend,42,88644.219,2110.576642857143,88644.219,2110.576642857143,0.0,0.0,0.00019153112338612837,0.9934602760425196
45,Host,Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul,13104,86756.259,6.620593635531136,86756.259,6.620593635531136,0.0,0.0,0.00018745186019460458,0.9936477279027143
46,Host,TensorListFromTensor,sequential/lstm/TensorArrayUnstack/TensorListFromTensor,468,80564.046,172.14539743589745,80564.046,172.14539743589745,0.0,0.0,0.00017407251605332236,0.9938218004187676
47,Host,AddV2,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/add_1,13104,80054.928,6.109197802197802,80054.928,6.109197802197802,0.0,0.0,0.00017297247880807234,0.9939947728975757
48,Host,ZerosLike,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/zeros_like,13104,79338.71,6.054541361416362,79338.71,6.054541361416362,0.0,0.0,0.00017142496629482694,0.9941661978638705
49,Host,ResourceApplyAdam,Adam/Adam/update_1/update_0/ResourceApplyAdam,468,77438.708,165.46732478632478,77438.708,165.46732478632478,0.0,0.0,0.00016731968428545087,0.9943335175481559
50,Host,GatherV2,GatherV2,475,75858.508,159.70212210526316,75858.508,159.70212210526316,0.0,0.0,0.00016390538965248942,0.9944974229378084
51,Host,Transpose,sequential/lstm/transpose,468,73130.014,156.26071367521368,73130.014,156.26071367521368,0.0,0.0,0.0001580100077892648,0.9946554329455977
52,Host,ResourceApplyAdam,Adam/Adam/update_2/update_0/ResourceApplyAdam,468,72443.692,154.79421367521365,72443.692,154.79421367521365,0.0,0.0,0.00015652709074010431,0.9948119600363378
53,Host,ResourceApplyAdam,Adam/Adam/update/update_0/ResourceApplyAdam,468,64511.238,137.84452564102563,64511.238,137.84452564102563,0.0,0.0,0.0001393876557835079,0.9949513476921212
54,Host,SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_2_grad/SigmoidGrad,13104,64013.34,4.885022893772893,64013.34,4.885022893772893,0.0,0.0,0.00013831186128334197,0.9950896595534046
55,Host,SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_grad/SigmoidGrad,13104,61238.664,4.67328021978022,61238.664,4.67328021978022,0.0,0.0,0.0001323166952442286,0.9952219762486488
56,Host,Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu,13104,59165.449,4.515067841880342,59165.449,4.515067841880342,0.0,0.0,0.0001278371566747594,0.9953498134053236
57,Host,SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_1_grad/SigmoidGrad,13104,58292.338,4.4484384920634925,58292.338,4.4484384920634925,0.0,0.0,0.00012595064977608862,0.9954757640550996
58,Host,AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN_2,13104,57141.12,4.3605860805860805,57141.12,4.3605860805860805,0.0,0.0,0.0001234632447395308,0.9955992272998392
59,Host,ResourceApplyAdam,Adam/Adam/update_3/update_0/ResourceApplyAdam,468,55298.592,118.15938461538461,55298.592,118.15938461538461,0.0,0.0,0.00011948214521954523,0.9957187094450587
60,Host,AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN_1,13104,51653.948,3.9418458485958485,51653.948,3.9418458485958485,0.0,0.0,0.00011160726327532604,0.995830316708334
61,Host,MatMul,gradient_tape/sequential/dense/MatMul_1,468,42967.067,91.80997222222223,42967.067,91.80997222222223,0.0,0.0,9.283775867117793e-05,0.9959231544670052
62,Host,TensorListSetItem,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListSetItem,13104,41619.569,3.1760965354090356,41619.569,3.1760965354090356,0.0,0.0,8.992625684272185e-05,0.9960130807238479
63,Host,RandomUniform,sequential/dropout/dropout/random_uniform/RandomUniform,468,36647.123,78.30581837606837,36647.123,78.30581837606837,0.0,0.0,7.918242967496418e-05,0.9960922631535228
64,Host,MatMul,gradient_tape/sequential/dense/MatMul,468,34542.719,73.80922863247862,34542.719,73.80922863247862,0.0,0.0,7.463550189190973e-05,0.9961668986554147
65,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Sum_1,13104,30879.415,2.3564877136752136,30879.415,2.3564877136752136,0.0,0.0,6.672030179944913e-05,0.9962336189572142
66,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Sum,13104,27647.195,2.109828678266178,27647.195,2.109828678266178,0.0,0.0,5.9736533036918646e-05,0.9962933554902511
67,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_21,13104,27462.277,2.095717109279609,27462.277,2.095717109279609,0.0,0.0,5.933698580559478e-05,0.9963526924760567
68,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/Sum,13104,26168.422,1.9969797008547008,26168.422,1.9969797008547008,0.0,0.0,5.654138893030662e-05,0.996409233864987
69,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_17,13104,26033.881,1.9867125305250306,26033.881,1.9867125305250306,0.0,0.0,5.6250689895872206e-05,0.9964654845548829
70,Host,AddV2,sequential/lstm/while/body/_1/sequential/lstm/while/add,13104,25921.656,1.9781483516483516,25921.656,1.9781483516483516,0.0,0.0,5.6008208428219945e-05,0.9965214927633111
71,Host,Less,sequential/lstm/while/cond/_0/sequential/lstm/while/Less,13572,24801.767,1.8274216769820217,24801.767,1.8274216769820217,0.0,0.0,5.3588495099392855e-05,0.9965750812584105
72,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/Sum_1,13104,24291.7,1.85376221001221,24291.7,1.85376221001221,0.0,0.0,5.248640737597129e-05,0.9966275676657865
73,Host,WriteScalarSummary,cond/then/_328/batch_accuracy,468,24146.757,51.59563461538462,24146.757,51.59563461538462,0.0,0.0,5.217323302653114e-05,0.9966797408988131
74,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_9,13104,23991.088,1.8308217338217339,23991.088,1.8308217338217339,0.0,0.0,5.183688330420581e-05,0.9967315777821173
75,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/Sum,13104,23817.886,1.817604242979243,23817.886,1.817604242979243,0.0,0.0,5.146265051150983e-05,0.9967830404326288
76,Host,ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/BiasAdd/ReadVariableOp,13104,23466.584,1.7907954822954821,23466.584,1.7907954822954821,0.0,0.0,5.070360195237262e-05,0.9968337440345811
77,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_16,13104,23135.899,1.765560057997558,23135.899,1.765560057997558,0.0,0.0,4.998909997749548e-05,0.9968837331345586
78,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_3,13104,21499.029,1.6406462912087911,21499.029,1.6406462912087911,0.0,0.0,4.645236003580732e-05,0.9969301854945943
79,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_12,13104,21484.451,1.6395338064713065,21484.451,1.6395338064713065,0.0,0.0,4.642086175257779e-05,0.9969766063563469
80,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_2,13104,21262.486,1.6225950854700855,21262.486,1.6225950854700855,0.0,0.0,4.5941268088354724e-05,0.9970225476244352
81,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack,13104,21105.038,1.610579822954823,21105.038,1.610579822954823,0.0,0.0,4.560107452970992e-05,0.9970681486989649
82,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Sum,13104,21087.615,1.609250228937729,21087.615,1.609250228937729,0.0,0.0,4.556342913331068e-05,0.9971137121280982
83,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_20,13104,21003.9,1.6028617216117218,21003.9,1.6028617216117218,0.0,0.0,4.5382548437703556e-05,0.9971590946765359
84,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_18,13104,20565.152,1.5693797313797313,20565.152,1.5693797313797313,0.0,0.0,4.44345577139834e-05,0.9972035292342498
85,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_8,13104,20556.608,1.5687277167277167,20556.608,1.5687277167277167,0.0,0.0,4.441609692842207e-05,0.9972479453311782
86,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Sum,13104,20447.585,1.5604078907203907,20447.585,1.5604078907203907,0.0,0.0,4.4180533934010375e-05,0.9972921258651122
87,Host,Fill,gradient_tape/sequential/lstm/while/zeros_1,468,20154.674,43.06554273504273,20154.674,43.06554273504273,0.0,0.0,4.354764920091623e-05,0.9973356735143131
88,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_15,13104,20072.266,1.531766330891331,20072.266,1.531766330891331,0.0,0.0,4.3369592504223986e-05,0.9973790431068172
89,Host,ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul_1/ReadVariableOp,13104,19989.912,1.525481684981685,19989.912,1.525481684981685,0.0,0.0,4.3191652483844976e-05,0.9974222347593011
90,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_19,13104,19736.439,1.5061385073260072,19736.439,1.5061385073260072,0.0,0.0,4.2643980351519546e-05,0.9974648787396526
91,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_13,13104,19730.905,1.5057161935286933,19730.905,1.5057161935286933,0.0,0.0,4.263202319008504e-05,0.9975075107628427
92,Host,ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul/ReadVariableOp,13104,19577.789,1.494031517094017,19577.789,1.494031517094017,0.0,0.0,4.2301189664568956e-05,0.9975498119525072
93,Host,TensorListSetItem,sequential/lstm/while/body/_1/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem,13104,19530.939,1.4904562728937727,19530.939,1.4904562728937727,0.0,0.0,4.219996215947197e-05,0.9975920119146667
94,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_7,13104,19364.694,1.4777696886446887,19364.694,1.4777696886446887,0.0,0.0,4.184076116513159e-05,0.9976338526758318
95,Host,Less,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/cond/_158/gradient_tape/sequential/lstm/while/Less,13572,19338.57,1.4248872679045093,19338.57,1.4248872679045093,0.0,0.0,4.178431575759363e-05,0.9976756369915895
96,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[1]::ForeverRepeat,475,22718.58,47.82858947368421,19172.589,40.363345263157896,0.0,0.0,4.142568518078463e-05,0.9977170626767702
97,Host,Dataset,Iterator::Model::Shard::Prefetch,1408,19131.357,13.587611505681819,19131.357,13.587611505681819,0.0,0.0,4.1336596333609424e-05,0.9977583992731038
98,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_10,13104,19017.116,1.451245115995116,19017.116,1.451245115995116,0.0,0.0,4.108975895026292e-05,0.9977994890320541
99,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_4,13104,18962.253,1.447058379120879,18962.253,1.447058379120879,0.0,0.0,4.097121797668478e-05,0.9978404602500307
100,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_11,13104,18773.857,1.432681394993895,18773.857,1.432681394993895,0.0,0.0,4.0564155926519356e-05,0.9978810244059573
101,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_6,13104,18591.797,1.4187879273504274,18591.797,1.4187879273504274,0.0,0.0,4.017078389710728e-05,0.9979211951898543
102,Host,TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/zeros_like/TensorListPopBack,13104,18452.908,1.40818894993895,18452.908,1.40818894993895,0.0,0.0,3.987069025878467e-05,0.9979610658801131
103,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_14,13104,18042.018,1.3768328754578754,18042.018,1.3768328754578754,0.0,0.0,3.8982891548660934e-05,0.9980000487716618
104,Host,MatMul,gradient_tape/sequential/dense_1/MatMul_1,468,18041.94,38.551153846153845,18041.94,38.551153846153845,0.0,0.0,3.8982723016208475e-05,0.998039031494678
105,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_5,13104,17796.238,1.3580767704517704,17796.238,1.3580767704517704,0.0,0.0,3.84518414696271e-05,0.9980774833361477
106,Host,ResourceApplyAdam,Adam/Adam/update_6/update_0/ResourceApplyAdam,468,17719.133,37.8613952991453,17719.133,37.8613952991453,0.0,0.0,3.82852428190294e-05,0.9981157685789667
107,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_1,13104,17234.612,1.3152176434676435,17234.612,1.3152176434676435,0.0,0.0,3.7238351634459646e-05,0.9981530069306012
108,Host,SparseSoftmaxCrossEntropyWithLogits,sparse_categorical_crossentropy/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits,468,16664.593,35.6081047008547,16664.593,35.6081047008547,0.0,0.0,3.600672727527343e-05,0.9981890136578765
109,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/Sum_1,13104,16661.813,1.271505876068376,16661.813,1.271505876068376,0.0,0.0,3.6000720605814095e-05,0.9982250143784823
110,Host,RemoteCall,RemoteCall____inference__next_func_483,469,16253.393,34.65542217484008,16253.393,34.65542217484008,0.0,0.0,3.51182587566848e-05,0.998260132637239
111,Host,TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul/TensorListPopBack,13104,16067.325,1.2261389652014651,16067.325,1.2261389652014651,0.0,0.0,3.4716226752023446e-05,0.998294848863991
112,Host,TensorListGetItem,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListGetItem,13104,15888.19,1.2124687118437119,15888.19,1.2124687118437119,0.0,0.0,3.432917468957847e-05,0.9983291780386806
113,Host,AddV2,sequential/lstm/while/body/_1/sequential/lstm/while/add_1,13104,15878.658,1.2117413003663002,15878.658,1.2117413003663002,0.0,0.0,3.4308579159619356e-05,0.9983634866178402
114,Host,MatMul,gradient_tape/sequential/dense_1/MatMul,468,15685.305,33.515608974358976,15685.305,33.515608974358976,0.0,0.0,3.38908066560331e-05,0.9983973774244963
115,Host,Dataset,Iterator::Prefetch,468,14822.802,31.672653846153846,14822.802,31.672653846153846,0.0,0.0,3.2027220170896316e-05,0.9984294046446672
116,Host,TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/BroadcastGradientArgs/TensorListPopBack_1,13104,14741.552,1.124965811965812,14741.552,1.124965811965812,0.0,0.0,3.18516655329213e-05,0.9984612563102001
117,Host,ResourceApplyAdam,Adam/Adam/update_5/update_0/ResourceApplyAdam,468,14624.797,31.24956623931624,14624.797,31.24956623931624,0.0,0.0,3.1599396218991786e-05,0.9984928557064191
118,Host,TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/BroadcastGradientArgs/TensorListPopBack_1,13104,14270.502,1.089018772893773,14270.502,1.089018772893773,0.0,0.0,3.0833880767159694e-05,0.9985236895871863
