Rank,Host/device,Type,Operation,#Occurrences,Total time (us),Avg. time (us),Total self-time (us),Avg. self-time (us),Total self-time on Device (%),Cumulative total-self time on Device (%),Total self-time on Host (%),Cumulative total-self time on Host (%)
1,Host,IDLE,IDLE,0,162003614.891,0.0,162003614.891,0.0,0.0,0.0,0.906199448282583,0.906199448282583
2,Host,CollectiveReduce,scoped_allocator_1_1_CollectiveReduce,936,2525474.585,2698.156607905983,2525474.585,2698.156607905983,0.0,0.0,0.01412674449961194,0.920326192782195
3,Host,Conv2DBackpropFilter,gradient_tape/sequential/conv2d/Conv2DBackpropFilter,468,1929727.499,4123.349356837607,1929727.499,4123.349356837607,0.0,0.0,0.010794314658386537,0.9311205074405815
4,Host,_FusedConv2D,sequential/conv2d/BiasAdd,468,1661420.898,3550.044653846154,1661420.898,3550.044653846154,0.0,0.0,0.009293488309787061,0.9404139957503685
5,Host,CollectiveReduce,div_no_nan_1/allreduce_1/CollectiveReduce,936,1496370.896,1598.6868547008546,1496370.896,1598.6868547008546,0.0,0.0,0.008370248289173494,0.9487842440395421
6,Host,CollectiveReduce,div_no_nan_1/allreduce/CollectiveReduce,936,1467029.617,1567.3393344017095,1467029.617,1567.3393344017095,0.0,0.0,0.008206122008043317,0.9569903660475854
7,Host,CollectiveReduce,div_no_nan/allreduce_1/CollectiveReduce,936,1450463.514,1549.6405064102564,1450463.514,1549.6405064102564,0.0,0.0,0.008113456215314598,0.9651038222628999
8,Host,CollectiveReduce,div_no_nan/allreduce/CollectiveReduce,936,1442859.125,1541.5161591880342,1442859.125,1541.5161591880342,0.0,0.0,0.008070919552654555,0.9731747418155545
9,Host,Conv2DBackpropFilter,gradient_tape/sequential/conv2d_1/Conv2DBackpropFilter,468,1030665.697,2202.2771303418804,1030665.697,2202.2771303418804,0.0,0.0,0.005765233612926442,0.978939975428481
10,Host,Conv2DBackpropInput,gradient_tape/sequential/conv2d_1/Conv2DBackpropInput,468,611309.237,1306.2163183760683,611309.237,1306.2163183760683,0.0,0.0,0.0034194798287196866,0.9823594552572007
11,Host,BiasAddGrad,gradient_tape/sequential/conv2d/BiasAdd/BiasAddGrad,468,459390.908,981.6045042735043,459390.908,981.6045042735043,0.0,0.0,0.0025696944333972517,0.984929149690598
12,Host,Dataset,Iterator::Prefetch::Generator,469,356976.936,761.1448528784648,356976.936,761.1448528784648,0.0,0.0,0.0019968215071648893,0.9869259711977628
13,Host,_FusedConv2D,sequential/conv2d_1/BiasAdd,468,319437.054,682.5578076923077,319437.054,682.5578076923077,0.0,0.0,0.0017868347091549695,0.9887128059069178
14,Host,GatherV2,GatherV2,475,313931.04,660.9074526315788,313931.04,660.9074526315788,0.0,0.0,0.001756035724500255,0.990468841631418
15,Host,AvgPool,sequential/average_pooling2d/AvgPool,468,264219.9,564.572435897436,264219.9,564.572435897436,0.0,0.0,0.0014779665735630506,0.991946808204981
