Type,Operation,#Occurrences,Avg. self-time (us)
ReadVariableOp,ReadVariableOp,468,1.1652051282051283
ReadVariableOp,ReadVariableOp,468,1.115423076923077
ReadVariableOp,ReadVariableOp,468,1.0614700854700854
ReadVariableOp,ReadVariableOp,468,1.0549230769230769
RemoteCall,RemoteCall____inference__init_func_327,1,471.36199999999997
RemoteCall,RemoteCall____inference__next_func_343,469,37.34465245202559
ResourceApplyGradientDescent,ResourceApplyGradientDescent,468,31.970151709401712
ResourceApplyGradientDescent,ResourceApplyGradientDescent,468,20.726277777777774
ResourceApplyGradientDescent,ResourceApplyGradientDescent,468,19.817008547008548
ResourceApplyGradientDescent,ResourceApplyGradientDescent,468,15.391690170940173
ResourceApplyGradientDescent,ResourceApplyGradientDescent,468,13.519987179487181
ResourceApplyGradientDescent,ResourceApplyGradientDescent,468,8.680044871794871
ResourceApplyGradientDescent,ResourceApplyGradientDescent,468,6.053282051282053
ResourceApplyGradientDescent,ResourceApplyGradientDescent,468,5.583950854700855
ResourceApplyGradientDescent,ResourceApplyGradientDescent,468,4.749967948717949
ResourceApplyGradientDescent,ResourceApplyGradientDescent,468,4.451029914529914
Slice,Slice,2,18.1075
Slice,Slice_1,2,7.81
Softmax,Softmax,468,29.090662393162393
Sub,Sub,4,16.088
Sub,Sub_1,4,5.95325
Sub,Sub_2,4,5.56675
Sum,Sum,468,6.968113247863247
Sum,Sum_1,468,8.139228632478632
Tanh,Tanh,468,312.31345726495726
Tanh,Tanh,468,128.5000042735043
Tanh,Tanh,468,19.479297008547007
Tanh,Tanh,468,12.693200854700851
TanhGrad,TanhGrad,468,169.9997799145299
TanhGrad,TanhGrad,468,54.35619658119658
TanhGrad,TanhGrad,468,7.877123931623932
TanhGrad,TanhGrad,468,5.36309829059829
TensorDataset,TensorDataset,2,4.7265
TensorSliceDataset,TensorSliceDataset,2,11.0795
Tile,Tile_1,468,10.770254273504277
VarHandleOp,VarHandleOp,6,1.0438333333333334
VarIsInitializedOp,VarIsInitializedOp,6,11.068666666666667
WriteSummary,WriteSummary,1,42.193000000000005
WriteScalarSummary,batch_accuracy,468,20.08130555555556
WriteScalarSummary,batch_loss,468,13.037961538461538
Pack,begin,2,4.4925
Pack,begin,2,2.41
DivNoNan,div_no_nan,468,4.150128205128205
DivNoNan,div_no_nan,468,3.8592713675213672
DivNoNan,div_no_nan_1,468,4.724290598290597
FloorMod,mod,468,5.858393162393162
FloorMod,mod_1,468,5.360886752136752
Mul,mul,468,18.797059829059826
_ScopedAllocator,scoped_allocator_1_1,468,19.04592094017094
CollectiveReduce,scoped_allocator_1_1_CollectiveReduce,936,2060.5725512820513
_ScopedAllocatorConcat,scoped_allocator_concat_1_1,468,3.4940064102564103
_ScopedAllocatorSplit,scoped_allocator_split_1_1,468,7.135153846153847
Pack,size,2,8.1955
SoftmaxCrossEntropyWithLogits,softmax_cross_entropy_with_logits,468,76.05517948717949
DivNoNan,value,468,2.9175918803418797
