Name,CPU time avg (us),CPU total (us),Self CPU time total (us),Number of Calls
AddmmBackward,243.58273670938763,3427209.1055010837,314635.45450227335,14070.0
AvgPool2DBackward,582.5878413112923,5464673.951499922,88331.70400011935,9380.0
LogSoftmaxBackward,48.89148560765162,229301.0674998861,47296.36449949122,4690.0
MkldnnConvolutionBackward,8610.717375639648,80768528.98349988,143716.29649995244,9380.0
NllLossBackward,64.41905405112466,302125.36349977466,99391.13449933124,4690.0
TBackward,9.524063006377284,134003.5664997284,49550.84549899864,14070.0
TanhBackward,221.63630791576284,4157897.136499711,176043.79850031645,18760.0
ViewBackward,18.649116204638453,87464.35499975435,23031.008999880352,4690.0
_convolution,1249.0112143390427,11715725.190500222,165075.76200012077,9380.0
_local_scalar_dense,2.1247556613032854,637469.1935042117,637469.1935042117,300020.0
_log_softmax,56.524189658773146,265098.449499646,265098.449499646,4690.0
_log_softmax_backward_data,38.80697292119293,182004.70300039486,182004.70300039486,4690.0
add_,10.743713178373179,1007652.8589996205,1007652.8589996205,93790.0
addmm,117.93760010658669,1659382.0334996744,1659382.0334996744,14070.0
avg_pool2d,403.1321710022454,3781379.764001063,3781379.764001063,9380.0
avg_pool2d_backward,573.1708152984863,5376342.247499803,5376342.247499803,9380.0
contiguous,0.9075205401761518,25537.62800055691,25537.62800055691,28140.0
conv2d,1257.6294665778078,11796564.396499837,41625.58799980435,9380.0
convolution,1253.1917706290014,11754938.808500033,39213.617999811344,9380.0
detach,2.05804999999782,20.5804999999782,20.5804999999782,10.0
detach_,1.6196753295933832,83542.8535004267,83542.8535004267,51580.0
div,20.64367087834679,6193101.263504037,6193101.263504037,300000.0
div_,95.22464829431996,446603.6005003607,446603.6005003607,4690.0
empty,4.674755020841843,2804853.0125051057,2804853.0125051057,600000.0
flatten,16.934326918817085,158843.98649850424,39156.88499859435,9380.0
is_complex,0.6300499998301262,6.300499998301262,6.300499998301262,10.0
is_floating_point,2.097200000981985,41.9440000196397,41.9440000196397,20.0
item,4.345847863471382,1303841.275998684,666372.0824944724,300020.0
log_softmax,62.34974626875959,292420.3100004825,27321.86050083646,4690.0
mkldnn_convolution,1228.6899574093331,11525111.800499544,11525111.800499544,9380.0
mkldnn_convolution_backward,8595.395808848607,80624812.68699993,80624812.68699993,9380.0
mm,97.44876750175293,2742208.3174993275,2742208.3174993275,28140.0
narrow,11.660678400816142,1093771.6339965542,377586.1709973299,93800.0
nll_loss,34.21805117246454,160482.65999885873,27093.220998170516,4690.0
nll_loss_backward,43.22691449902845,202734.22900044345,202734.22900044345,4690.0
nll_loss_forward,28.441244989485764,133389.4390006882,133389.4390006882,4690.0
random_,21.269300000013416,212.6930000001341,212.6930000001341,10.0
reshape,19.629045575669924,184120.44749978386,47014.95949944884,9380.0
select,5.945951951664769,3567571.1709988615,3567571.1709988615,600000.0
set_,5.412615788356643,1623784.736506993,1623784.736506993,300000.0
slice,7.635239477603669,716185.4629992242,716185.4629992242,93800.0
stack,245.2566833690043,1150253.8450006298,1150253.8450006298,4690.0
sum,24.56310604121478,345602.90199989197,345602.90199989197,14070.0
tanh,258.8744596214969,4856484.862499282,4856484.862499282,18760.0
tanh_backward,212.25231012789942,3981853.3379993937,3981853.3379993937,18760.0
to,17.115682726697415,5214977.369997435,3957468.506494493,304690.0
torch::autograd::AccumulateGrad,16.110167707918876,755566.8655013952,201504.45150304306,46900.0
torch::autograd::GraphRoot,2.2664533049998514,10629.666000449302,10629.666000449302,4690.0
transpose,5.528339128323415,3317003.4769940493,3317003.4769940493,600000.0
unsigned short,9.33029963752595,656386.5794999507,656386.5794999507,70350.0
view,9.916193721996684,4137531.8305031164,4137531.8305031164,417250.0
zero_,7.15657651949312,335571.8729990324,335571.8729990324,46890.0
