Name,CPU time avg (us),CPU total (us),Self CPU time total (us),Number of Calls
AddmmBackward,231.97137609155735,2178211.2214997234,200161.21599913755,9390.0
AvgPool2DBackward,578.435797603966,3621008.0930008264,55440.90025095944,6260.0
LogSoftmaxBackward,47.151724920099156,147584.89899991034,29784.695000209158,3130.0
MkldnnConvolutionBackward,8319.930839816283,52082767.05724993,92959.70075052787,6260.0
NllLossBackward,58.13869672537081,181974.1207504106,60409.31825039069,3130.0
TBackward,9.281941001066718,87157.42600001648,31122.540499660885,9390.0
TanhBackward,216.57176020359523,2711478.4377490124,114977.46349954513,12520.0
ViewBackward,18.850304712431434,59001.4537499104,14871.034500167876,3130.0
_convolution,1203.925002396173,7536570.515000045,102646.67399945928,6260.0
_local_scalar_dense,1.9171075742386625,383459.8569992173,383459.8569992173,200020.0
_log_softmax,54.54772108612016,170734.36699955614,170734.36699955614,3130.0
_log_softmax_backward_data,37.63584792322722,117800.20399970116,117800.20399970116,3130.0
add_,10.22778637565578,640157.1492522953,640157.1492522953,62590.0
addmm,113.249996884963,1063417.4707498027,1063417.4707498027,9390.0
avg_pool2d,389.6774934903943,2439381.1092498684,2439381.1092498684,6260.0
avg_pool2d_backward,569.5794237619597,3565567.192749867,3565567.192749867,6260.0
contiguous,0.9004208466952368,16909.903500936547,16909.903500936547,18780.0
conv2d,1212.0483115414836,7587422.430249689,25883.30950004846,6260.0
convolution,1207.9135975638405,7561539.120749641,24968.605749596056,6260.0
detach,2.009149999999136,20.091499999991356,20.091499999991356,10.0
detach_,1.3868879575758404,47736.68349976043,47736.68349976043,34420.0
div,19.41959558750363,3883919.117500725,3883919.117500725,200000.0
div_,94.52951214065149,295877.37300023914,295877.37300023914,3130.0
empty,4.382263866872505,1752905.546749002,1752905.546749002,400000.0
flatten,16.377467412104266,102522.94599977272,25312.04674974573,6260.0
is_complex,1.4536999982539585,14.536999982539584,14.536999982539584,10.0
is_floating_point,2.318387498997337,46.36774997994674,46.36774997994674,20.0
item,4.016756669330166,803431.6689994199,419971.8120002026,200020.0
log_softmax,60.19275127797777,188403.31150007044,17668.944500514317,3130.0
mkldnn_convolution,1184.8265075878035,7417013.937499649,7417013.937499649,6260.0
mkldnn_convolution_backward,8305.081047364121,51989807.3564994,51989807.3564994,6260.0
mm,92.68526031683133,1740629.1887500924,1740629.1887500924,18780.0
narrow,11.04155553112887,691201.3762486671,230455.69599805766,62600.0
nll_loss,33.90513386582564,106123.06900003424,16985.80300034062,3130.0
nll_loss_backward,38.83859504792969,121564.80250001993,121564.80250001993,3130.0
nll_loss_forward,28.478359744311064,89137.26599969363,89137.26599969363,3130.0
random_,17.10070000142418,171.00700001424178,171.00700001424178,10.0
reshape,19.383597204436022,121341.3184997695,31635.159749944567,6260.0
select,5.88626949749825,2354507.7989992998,2354507.7989992998,400000.0
set_,5.171017525001552,1034203.5050003103,1034203.5050003103,200000.0
slice,7.360154636591205,460745.6802506094,460745.6802506094,62600.0
stack,242.79933178901183,759961.908499607,759961.908499607,3130.0
sum,23.715935995748495,222692.6390000783,222692.6390000783,9390.0
tanh,253.77800327472494,3177300.6009995565,3177300.6009995565,12520.0
tanh_backward,207.3882567291907,2596500.9742494673,2596500.9742494673,12520.0
to,15.875013640270499,3224691.520748147,2426690.367997797,203130.0
torch::autograd::AccumulateGrad,15.380773218791125,481418.20174816216,126229.79499700823,31300.0
torch::autograd::GraphRoot,1.9993828274841454,6258.068250025375,6258.068250025375,3130.0
transpose,5.362650782500511,2145060.3130002045,2145060.3130002045,400000.0
unsigned short,8.920439978727703,418814.6570012656,418814.6570012656,46950.0
view,9.27917980864091,2581931.7817543335,2581931.7817543335,278250.0
zero_,6.721375487379615,210311.8390001082,210311.8390001082,31290.0
