Rank,Host/device,Type,Operation,#Occurrences,Total time (us),Avg. time (us),Total self-time (us),Avg. self-time (us),Total self-time on Device (%),Cumulative total-self time on Device (%),Total self-time on Host (%),Cumulative total-self time on Host (%)
103,Host,VarIsInitializedOp,VarIsInitializedOp,12,131.164,10.930333333333332,131.164,10.930333333333332,0.0,0.0,1.2652921077516592e-06,0.9999896005922958
104,Host,Fill,Fill,8,104.957,13.119625,104.957,13.119625,0.0,0.0,1.0124825695563639e-06,0.9999906130748654
105,Host,LogicalNot,LogicalNot,12,84.34,7.028333333333333,84.34,7.028333333333333,0.0,0.0,8.135977582856191e-07,0.9999914266726236
106,Host,TensorDataset,TensorDataset,6,67.219,11.203166666666666,67.219,11.203166666666666,0.0,0.0,6.484376062864718e-07,0.9999920751102299
107,Host,Mul,Mul,1,63.313,63.313,63.313,63.313,0.0,0.0,6.107578239309628e-07,0.9999926858680539
108,Host,TensorSliceDataset,TensorSliceDataset,5,61.34,12.268,61.34,12.268,0.0,0.0,5.917249999198468e-07,0.9999932775930538
109,Host,Slice,Slice,5,49.08,9.815999999999999,49.08,9.815999999999999,0.0,0.0,4.7345717306922204e-07,0.9999937510502268
110,Host,Identity,Identity,32,48.914,1.5285625,48.914,1.5285625,0.0,0.0,4.718558305523213e-07,0.9999942229060573
111,Host,AnonymousMultiDeviceIterator,AnonymousMultiDeviceIterator,1,47.108,47.108,47.108,47.108,0.0,0.0,4.5443399569977406e-07,0.999994677340053
112,Host,Sub,Sub,1,45.9,45.9,45.9,45.9,0.0,0.0,4.42780852564737e-07,0.9999951201209055
113,Host,Add,Add,1,42.185,42.185,42.185,42.185,0.0,0.0,4.0694357876783073e-07,0.9999955270644842
114,Host,AnonymousIteratorV2,AnonymousIteratorV2,1,42.165,42.165,42.165,42.165,0.0,0.0,4.0675064593446916e-07,0.9999959338151302
115,Host,ConcatenateDataset,ConcatenateDataset,5,41.324,8.2648,41.324,8.2648,0.0,0.0,3.9863782029161635e-07,0.9999963324529505
116,Host,Slice,Slice_1,5,41.005,8.201,41.005,8.201,0.0,0.0,3.9556054159949983e-07,0.999996728013492
117,Host,Sub,categorical_crossentropy/softmax_cross_entropy_with_logits/Sub,4,35.902,8.9755,35.902,8.9755,0.0,0.0,3.463337291673026e-07,0.9999970743472212
118,Host,RangeDataset,RangeDataset,1,25.633,25.633,25.633,25.633,0.0,0.0,2.472723658778192e-07,0.9999973216195871
119,Host,ParallelMapDatasetV2,ParallelMapDatasetV2,1,23.928,23.928,23.928,23.928,0.0,0.0,2.3082484183374788e-07,0.9999975524444289
120,Host,Sub,categorical_crossentropy/softmax_cross_entropy_with_logits/Sub_1,4,20.298,5.0745,20.298,5.0745,0.0,0.0,1.9580753257862814e-07,0.9999977482519615
121,Host,Sub,categorical_crossentropy/softmax_cross_entropy_with_logits/Sub_2,4,19.19,4.7975,19.19,4.7975,0.0,0.0,1.8511905361039877e-07,0.9999979333710152
