Type,Operation,#Occurrences,Avg. self-time (us)
AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN,26236,4.949322381460589
AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN_1,26236,2.6988572953194083
AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN_2,26236,2.9918096889769785
AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN_4,26236,24.549310946790673
AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN_5,26236,67.96035477969203
AddV2,Adam/add,937,7.829284951974387
AddV2,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/add,26236,0.9054311251715199
AddV2,sequential/lstm/while/body/_1/sequential/lstm/while/add,26236,1.8672835035828637
AddV2,sequential/lstm/while/body/_1/sequential/lstm/while/add_1,26236,1.3284715276719012
AddV2,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/add,26236,8.471554848300045
AddV2,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/add_1,26236,3.864752325049551
ArgMax,ArgMax,937,9.03923159018143
Assert,Assert,21,0.6032857142857143
AssignAddVariableOp,Adam/Adam/update_0/AssignAddVariableOp,937,4.658480256136606
AssignAddVariableOp,AssignAddVariableOp,937,10.05246318036286
AssignAddVariableOp,AssignAddVariableOp_1,937,2.506107790821772
AssignAddVariableOp,AssignAddVariableOp_2,937,8.299177161152615
AssignAddVariableOp,AssignAddVariableOp_3,937,4.925672358591248
AssignAddVariableOp,update_0/AssignAddVariableOp,937,8.914867662753469
AssignVariableOp,AssignVariableOp,21,14.46095238095238
BiasAdd,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/BiasAdd,26236,12.920253849672207
BiasAddGrad,gradient_tape/sequential/dense/BiasAdd/BiasAddGrad,937,9.413472785485594
BiasAddGrad,gradient_tape/sequential/dense_1/BiasAdd/BiasAddGrad,937,18.17827748132337
BiasAddGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/BiasAdd_grad/BiasAddGrad,26236,12.925709788077452
Cast,Adam/Cast_1,937,3.4441696905016013
Cast,ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast,937,4.0659445037353255
Cast,Cast,937,2.8155528281750266
Cast,Cast_3,937,4.733067235859125
Cast,Cast_4,937,5.452244397011738
Cast,Cast_5,937,2.6891398078975457
Cast,sequential/dropout/dropout/Cast,937,11.5331462113127
Cast,sequential/dropout_1/dropout/Cast,937,3.7562166488794015
Cast,sparse_categorical_crossentropy/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_int64_Cast,937,2.6467235859124867
Cast,sparse_categorical_crossentropy/weighted_loss/num_elements/Cast,937,2.0184589114194242
CollectiveBcastSend,CollectiveBcastSend,42,6006.007
CollectiveReduce,allreduce/CollectiveReduce,1874,1784.454401814301
CollectiveReduce,allreduce/CollectiveReduce_1,1874,2052.98413660619
CollectiveReduce,allreduce/CollectiveReduce_2,1874,1853.8560965848453
CollectiveReduce,allreduce/CollectiveReduce_3,1874,2071.562697438634
CollectiveReduce,allreduce/CollectiveReduce_4,1874,2530.153883137674
CollectiveReduce,allreduce/CollectiveReduce_5,1874,3052.6982694770545
CollectiveReduce,allreduce/CollectiveReduce_6,1874,2625.774902347919
CollectiveReduce,div_no_nan/allreduce/CollectiveReduce,1874,1808.4335869797226
CollectiveReduce,div_no_nan/allreduce_1/CollectiveReduce,1874,1813.372803628602
CollectiveReduce,div_no_nan_1/allreduce/CollectiveReduce,1874,1798.526961045891
CollectiveReduce,div_no_nan_1/allreduce_1/CollectiveReduce,1874,1782.6792705442904
ConcatV2,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/split_grad/concat,26236,18.060376086293644
ConcatenateDataset,ConcatenateDataset,2,7.459
Dataset,Iterator::Model,939,9.647738019169331
Dataset,Iterator::Model::Shard,939,19.830241746538874
Dataset,Iterator::Model::Shard::Prefetch,2815,10.648492007104798
Dataset,Iterator::Model::Shard::Prefetch::Rebatch,2818,5.753013129879347
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map,940,10.50171914893617
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2,940,16.358109574468084
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip,944,8.25368220338983
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap,944,4.100966101694915
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap::Prefetch,2,1108.8555
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap::Prefetch::Map,3,1680.5366666666666
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap::Prefetch::Map::FiniteRepeat,3,26.18166666666667
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap::Prefetch::Map::FiniteRepeat::Range,5,37.7566
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[0]::Concatenate,939,4.055703940362087
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[0]::Concatenate[0]::TensorSlice,938,5.447749466950959
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[0]::Concatenate[1]::FromTensor,2,1.9409999999999998
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[1]::Concatenate,6,4.0328333333333335
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[1]::Concatenate[0]::TensorSlice,6,8.019166666666667
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[1]::ForeverRepeat,944,36.066773305084745
Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[1]::ForeverRepeat::FromTensor,1887,3.7199062003179644
Dataset,Iterator::Prefetch,937,19.009724653148343
Dataset,Iterator::Prefetch::Generator,938,281.80999680170584
DivNoNan,div_no_nan,937,5.412868729989328
DivNoNan,div_no_nan_1,937,6.328582710779082
DivNoNan,gradient_tape/sparse_categorical_crossentropy/weighted_loss/value/div_no_nan,937,3.3450512273212385
DivNoNan,sparse_categorical_crossentropy/weighted_loss/value,937,3.0942230522945566
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/Placeholder_0/accumulator,1,0.835
EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/TensorArrayV2Read/TensorListGetItem_0/accumulator,1,0.871
