Rank,Host/device,Type,Operation,#Occurrences,Total time (us),Avg. time (us),Total self-time (us),Avg. self-time (us),Total self-time on Device (%),Cumulative total-self time on Device (%),Total self-time on Host (%),Cumulative total-self time on Host (%)
29,Host,StridedSliceGrad,gradient_tape/sequential/lstm/strided_slice_3/StridedSliceGrad,117,206899.357,1768.3705726495725,206899.357,1768.3705726495725,0.0,0.0,0.0006637977016920275,0.9879520722807172
30,Host,GatherV2,GatherV2,124,192631.26,1553.4779032258066,192631.26,1553.4779032258066,0.0,0.0,0.0006180211940534906,0.9885700934747708
31,Host,Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul_1,3276,156950.099,47.909065628815625,156950.099,47.909065628815625,0.0,0.0,0.0005035448950019511,0.9890736383697727
32,Host,Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul,3276,154254.248,47.08615628815629,154254.248,47.08615628815629,0.0,0.0,0.0004948957637342103,0.9895685341335069
33,Host,Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul_1,3276,153680.137,46.910908730158724,153680.137,46.910908730158724,0.0,0.0,0.0004930538364907336,0.9900615879699977
34,Host,AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN_5,3276,152997.301,46.70247283272283,152997.301,46.70247283272283,0.0,0.0,0.0004908630855188368,0.9905524510555165
35,Host,Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul_1,3276,148559.676,45.34788644688645,148559.676,45.34788644688645,0.0,0.0,0.00047662579972596183,0.9910290768552424
36,Host,TensorListStack,sequential/lstm/TensorArrayV2Stack/TensorListStack,117,146808.664,1254.774905982906,146808.664,1254.774905982906,0.0,0.0,0.00047100800681404296,0.9915000848620564
37,Host,Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul,3276,145807.022,44.507637973137975,145807.022,44.507637973137975,0.0,0.0,0.00046779442670843535,0.9919678792887648
38,Host,Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul_1,3276,131411.803,40.113492979242984,131411.803,40.113492979242984,0.0,0.0,0.0004216100720245617,0.9923894893607894
39,Host,Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul,3276,130430.909,39.81407478632479,130430.909,39.81407478632479,0.0,0.0,0.00041846305797751704,0.992807952418767
40,Host,Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul_2,3276,126585.842,38.64036691086691,126585.842,38.64036691086691,0.0,0.0,0.000406126883160638,0.9932140793019276
41,Host,Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul,3276,125828.85,38.40929487179487,125828.85,38.40929487179487,0.0,0.0,0.0004036982165998268,0.9936177775185274
42,Host,AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN,3276,111892.579,34.155243894993895,111892.579,34.155243894993895,0.0,0.0,0.00035898631031798533,0.9939767638288454
43,Host,ZerosLike,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/zeros_like,3276,104823.773,31.997488705738707,104823.773,31.997488705738707,0.0,0.0,0.0003363073747981093,0.9943130712036434
44,Host,Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu_1,3276,103979.004,31.73962271062271,103979.004,31.73962271062271,0.0,0.0,0.0003335970922298523,0.9946466682958732
45,Host,Transpose,sequential/lstm/transpose,117,92753.316,792.7633846153847,92753.316,792.7633846153847,0.0,0.0,0.00029758158206897846,0.9949442498779422
46,Host,SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_grad/SigmoidGrad,3276,90000.065,27.472547313797314,90000.065,27.472547313797314,0.0,0.0,0.00028874829368915386,0.9952329981716314
47,Host,AddV2,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/add_1,3276,88180.257,26.917050366300366,88180.257,26.917050366300366,0.0,0.0,0.00028290978174094723,0.9955159079533723
48,Host,SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_2_grad/SigmoidGrad,3276,84738.657,25.86650091575092,84738.657,25.86650091575092,0.0,0.0,0.0002718680549648545,0.9957877760083371
49,Host,SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_1_grad/SigmoidGrad,3276,82040.214,25.04280036630037,82040.214,25.04280036630037,0.0,0.0,0.00026321060775226144,0.9960509866160894
50,Host,CollectiveBcastSend,CollectiveBcastSend,42,79973.138,1904.1223333333335,79973.138,1904.1223333333335,0.0,0.0,0.0002565787828982927,0.9963075653989877
51,Host,AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN_1,3276,65695.518,20.05357692307692,65695.518,20.05357692307692,0.0,0.0,0.0002107717225040348,0.9965183371214917
52,Host,Dataset,Iterator::Prefetch::Generator,118,53723.346,455.282593220339,53723.346,455.282593220339,0.0,0.0,0.0001723612587254468,0.9966906983802172
